title,company,link,description,location,date_added,date_posted,job_type,salary,apply_text,status
Software Engineer,Horizontal Talent,https://www.dice.com/job-detail/3a0ee970-7628-4026-bd34-40e66b940b77,"We are seeking a talented Software Engineer to join our dynamic team in Pleasanton, CA. This role offers the opportunity to work with cutting-edge technologies and contribute to innovative projects in a collaborative environment. ResponsibilitiesDevelop and maintain robust backend systems using Java and Spring Boot.Create and optimize REST APIs to enhance system functionality.Lead technical teams while also contributing as an independent coder.Utilize Docker and Kubernetes for containerization a","San Francisco, California",09/09/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
AI Engineer,Introlligent Inc.,https://www.dice.com/job-detail/71acc7e1-1b8d-40a2-b0b0-f186f081d4e5,"Minimum Qualifications Bachelor s or Master s degree in Computer Science, Data Science, or related field, or equivalent experience.Applied data science background (degree coursework, immersive bootcamp, or equivalent applied experience).Proven ability to design and deliver applications, with experience making practical systems design tradeoffs.Hands-on programming experience (Python required, plus one or more of Swift, Ruby , or JavaScript).Experience building and integrating applications with L","Austin, Texas",09/10/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Principal Embedded Software Engineer,Teksoft Systems Inc,https://www.dice.com/job-detail/ee387e99-b81d-4946-87c4-6b79f0b29a48,"Senior Embedded Systems Engineer, Principal Embedded Software Engineer, Lead Embedded Software Engineer, Staff Embedded Systems Engineer, Principal Systems Software Engineer, Embedded Linux Engineer, Senior Embedded Linux Developer, Linux Kernel & Driver Engineer, BSP/Device Driver Engineer, Principal Linux Systems Engineer, Senior Firmware Engineer, Lead Firmware Engineer, Principal Firmware Developer 10+ years of hands-on experience in Embedded software development. Strong programming skills i","Plano, Texas",09/12/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Business Analyst,Cloud Bigdata,https://www.dice.com/job-detail/ff5034b9-b902-456c-892f-aae4ee33cd73,"Key Responsibilities: Act as a liaison between business users and technical teams to ensure accurate and timely delivery of program enhancements.Facilitate user requirement workshops and translate business needs into clear, actionable technical specifications.Collaborate closely with Product Owners, developers, and QA teams to guide solutions from concept through deployment.Analyze and document business requirements, user stories, and acceptance criteria.Organize and prioritize user stories for","Remote or New York, New York",09/12/2025,Today,Full-time,"$140,000 - $180,000",Easy Apply,Applied
Data Analyst - Data Analytics - ZL,SES,https://www.dice.com/job-detail/72dac93e-24ce-4e59-9b35-46b88828404a,"Top 6 Technical Skills: Vendor Management Office experience in large company Strong Excel and Analytical Reporting Any Vendor Management software/packages Data management / data migration project from spreadsheets into an application PowerBI Experience is required Ariba Experience is Nice to Have Top 3 Soft Skills: Detail oriented (""Amazing attention to detail"") Strong communications - Proactive Communications ""Right Hand Resource"" for VM Own their work (hard worker) - Solution Provider - Take",Remote,09/11/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
Actimize Software Engineer/ Actimize Developer,VISION INFOTECH INC.,https://www.dice.com/job-detail/244d44ad-7e2f-497c-9683-5f55f96d4a86,"Hi, Hope you are doing well. My name is Rohen and I represent Vision InfoTech. I came across this role that you might be interested in. Let me know if you're interested in the below position. Role: Actimize Software Engineer Location: 3 locations- Strongsville, OH/ Phoenix, AZ/ Pittsburgh, PA -3 days onsite 2 days remote Job Type: Contract Video Interview. LinkedIn ID No Google Voice number. Local Candidates Job Description: Our Banking Client's, Enterprise Fraud team is seeking an exper","Strongsville, Ohio",09/12/2025,Today,"Contract, Third Party",$DOE,Easy Apply,Applied
Azure Data Engineer,SYSTEM SOFT TECHNOLOGIES LLC,https://www.dice.com/job-detail/c551961c-c196-412e-b165-8fe050fbc312,"ONLY W2 - NO CORP CORP OPEN TO SPONSOSRSHIP Location: Washington, DC Hybrid Onsite: 3/4 Days onsite per week from Day1 MUST HAVE Strong hands-on experience with Python, SQL, Azure Data Factory, Databricks, and PySpark.Proven expertise in data migration and transformation projects.Solid understanding of cloud-based data engineering on Azure.Excellent problem-solving and communication skills.Ensure security, compliance, and performance, best practices are followed across the data stack. Respon","Hybrid in Washington, District of Columbia",09/13/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Senior Software Engineer,DTEL Engineering & Consultants Inc,https://www.dice.com/job-detail/6daf1e67-e429-4c2c-908c-762fdc2c753f,"Job Overview The Senior Software Engineer will be responsible for the end-to-end development cycle, from design, implementation, and testing to documentation, delivery, and maintenance. This is a hands-on position requiring solid technical skills, as well as excellent interpersonal and communication skills. Must be capable of working independently and collaboratively. Responsibilities Analyze user requirements and convert requirements to design documents. Responsible for system analysis, d","Parsippany-Troy Hills, New Jersey",09/11/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
ETRM Business Analyst,Aroha Technologies,https://www.dice.com/job-detail/f82cabae-8405-420b-ba80-1d7c3e9003f6,"Job Title: ETRM Business Analyst (should be from Oil and Gas Industry) (Must Be onsite/Local) Location: Houston, Texas-Onsite Opportunity Long Term Role Overview: We are seeking a highly analytical and detail-oriented Business Analyst (or Engineer) to support the Vessel Performance Dashboard (VPD) project. This role will be instrumental in bridging business needs with technical implementation, ensuring that the dashboard delivers actionable insights for optimizing vessel operations across the LN","Houston, Texas",09/09/2025,Today,"Third Party, Contract",$DOE,Easy Apply,Applied
Snowflake Data Engineer - Onsite,Info Dinamica Inc,https://www.dice.com/job-detail/8227961d-2e7a-4c1e-b284-91b3f390f237,"Job Title: Snowflake Data Engineer Work Location: Westlake, TX Duration: Longterm Job Description Translate data models into efficient and optimized database objects in accordance with established governance and naming conventions. Develop and implement data transformation and loading process to populate and maintain data within the created tables and views. Collaborate with data architects and tech leads to understand data requirements and translate them into logical data model. Document tab","Westlake, Texas",09/10/2025,Today,"Full-time, Part-time, Contract, Third Party",,Easy Apply,Applied
(Only W2)(Immediate Interview) - Lead Data Engineer (Finance Domain) - NYC,ApTask,https://www.dice.com/job-detail/8ddc0d30-58f8-47c0-8ab1-4b47389041b3,"Lead Data Engineer with Kafka, Snowflake, Python and Capital banking Location: New York city 3days/week onsite Client: Synechron (Immediate Interview) Lead the development and optimization of batch and real-time data pipelines, ensuring scalability, reliability, and performance. Architect, design, and deploy data integration, streaming, and analytics solutions leveraging Spark, Kafka, and Snowflake. Ability to help voluntarily and proactively, and support Team Members, Peers to deliver their ta","Hybrid in New York, New York",09/09/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Data Analyst,Apex Systems,https://www.dice.com/job-detail/d50fa860-bf52-41de-8270-70953c90c09c,"Job#: 2087984 Job Description: Apex Systems, a World-Class Technology Solutions Provider, is seeking a Data Analyst on behalf of one of our largest financial industry clients. Please apply if interested and qualified. Please note that only qualified candidates will be contacted. We cannot support C2C hiring. Location: Charlotte, NC Duration: 12 months+ Pay Rate Range: $51-$56/hr. Details: The role is responsible for helping to develop and deliver processes that will assist the organization","Charlotte, North Carolina",09/11/2025,Today,Full-time,USD 51.00 - 56.00 per hour,Easy Apply,Applied
AI/Computer Vision Engineer - Remote,Georgia IT,https://www.dice.com/job-detail/7f89445e-89ce-41db-9e3d-b7f774e8d24a,"Job Title: AI/Computer Vision Engineer Animation, VFX & Digital Art Pipeline Location: Remote Role Overview We are seeking an experienced AI/Computer Vision Engineer with a strong background in animation, VFX, or digital art production pipelines. This role will focus on designing and scaling AI-powered image description, classification, and multimodal search systems (text-to-image, image-to-image). You will work at the intersection of computer vision, digital media, and scalable AI deployments,",Remote,09/10/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Data Engineer,Fynbosys Inc,https://www.dice.com/job-detail/fd7beb09-f267-4430-a705-d444c9cddb84,"Job Title: Data Engineer Mississauga, Canada Fulltime Need to complete Certification before onboarding Mandatory Skills: Python, Spark Pyspark Must Responsibilities: Design, develop, and maintain software solutions using Python.Developed Python and pyspark programs for data analysis.. Good working experience with python to develop Custom Framework for generating of rules (just like rules engine).Developed Python code to gather the data from HBase and designs the solution to implement using Pyspa","Mississauga, Ontario",09/09/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
AIML Senior Architect,TekShapers,https://www.dice.com/job-detail/181421c6-51a0-4b00-8faf-ab1c17f8b16f,"Position: AIML Architect Location: Hartford CT Duration: Long Term Contract Job Details: Advanced experience in production grade Machine Learning Model design and implementation including LLMs, Model Evaluation and MLOps. In depth exposure and experience in designing and implement machine learning models using Google Vertex AI & Python in the context of Conversational AI. Collaborate with cross-functional teams to understand business requirements and translate them into scalable and efficient AI","Hartford, Connecticut",09/11/2025,Today,"Contract, Third Party",$DOE,Easy Apply,Applied
Data Engineer,"NTT DATA Americas, Inc",https://www.dice.com/job-detail/8adabf1f-b856-40e0-a94e-db1ceef73818,"Data Engineer (ETL DataStage) - 25-06063 Location - Atlanta, GA (Hybrid/Onsite - Mon, Wed, Thur - 9am to 6pm EST) Duration - 1yr+ W2 or C2CNTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. We are currently seeking a Systems Integration Senior Specialist to join our team in Atlanta, Georgia (US-GA), United States (US).Job Description: Job Description","Hybrid in Atlanta, Georgia",09/09/2025,Today,Contract,BASED ON EXPERIENCE,Easy Apply,Applied
Senior Software Engineer (C/C++),"Radiant System, Inc",https://www.dice.com/job-detail/c3bf178c-0133-4896-988a-0ff81eaca85a,"Title: Senior Software Engineer (C/C++) Location: Milpitas, CA USA Duration: 12+ Months Position Summary: Hours 8 AM to 5 PM PST Onsite- 100% in Milpitas Due the limitation of job titles under Engineering Job class, based on the discussion with FlexForce, chose the closest one under Engineering, as Prod Development Engr 3 We are seeking a highly motivated and skilled software engineer with strong expertise in C/C++ and database programming. The ideal candidate will have a deep understanding of m","Milpitas, California",09/09/2025,Today,Contract,$70 - $80,Easy Apply,Applied
Developer,"Mitchell Martin, Inc.",https://www.dice.com/job-detail/f34d6748-1e23-42e2-98d7-938215d199b7,"Title: DeveloperLocation: Jersey City, NJ / Dallas, TX / Tampa, FL (Hybrid) Employment Type: Contract - 6 monthsCompensation: Pay Range: $30.05-$44.20 Per HRDescription: Design and develop scalable data solutions on a cloud data platform. Lead data warehouse and data lake implementations. Mentor junior developers and drive innovation. Ensure data integrity and security.Key Responsibilities: Architect and build scalable data pipelines using modern data technologies. Develop and manage data ingest","Jersey City, New Jersey",09/10/2025,Today,"Full-time, Contract",BASED ON EXPERIENCE,Easy Apply,Applied
"Sr. Software Engineer( .Net , Python, Launch Darkly)",Wise Equation Solutions Inc.,https://www.dice.com/job-detail/60829bd9-8a4a-4544-9edd-18f131c9b4dd,"Required Skills & Experience 12+ years of experience in Application Development with strong leadership experience. Strong expertise in .NET (C#) and Python. Solid background in web development using modern frameworks (React, Angular, or Vue). Hands-on experience with Launch Darkly or other feature flagging platforms. Familiarity with AI-enhanced developer tools (GitHub Copilot, GitHub Agent Mode, Cursor). Strong understanding of API development, microservices, and cloud-native architectures. Pro","Hybrid in Austin, Texas",09/11/2025,Today,Contract,$50 - $55,Easy Apply,Applied
Azure Devops MLops Engineer,"VDart, Inc.",https://www.dice.com/job-detail/d6ef9fd4-cfc4-4c60-a84e-0e61651aedda,"Job Title: Azure Devops MLops Engineer Location: Dallas, TX/Atlanta, GA Duration: Contract Term: 10+ months Job Description: Experience Desired: 8+ Years. Design, build, and maintain a robust and scalable CI/CD pipeline using GitLab for both our Python-based AI backend and web frontend. Manage and provision Azure resources using infrastructure as code (IaC) principles (e.g., ARM templates, Bicep, Terraform). Implement and manage monitoring, logging, and alerting solutions to ensure the heal","Dallas, Texas",09/09/2025,Today,"Contract, Third Party",,Easy Apply,Applied
Sr. Data Engineer @ Mclean VA(Need Local),Cyber Sphere LLC,https://www.dice.com/job-detail/28a4de6c-16f4-42f8-97fa-000da318e3b7,"Sr. Data Engineer (Snowflake, Python & SQL) Mclean VA(Need Local) Long Term Contract Job Description Experienced Data management specialist responsible for developing, overseeing, organizing, storing, and analyzing data and data systems Participate in all aspects of the software development lifecycle for Snowflake solutions, including planning, requirements, development, testing, and quality assurance Work in tandem with our engineering team to identify and implement the most optimal solutions E","McLean, Virginia",09/10/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Senior Technical Business Analyst / Data Architect,Peterson Technology Partners,https://www.dice.com/job-detail/4c238675-f31e-4996-bb67-4b987710b42b,"Our client is seeking a highly experienced Senior Technical Business Analyst / Data Architect with a strong background in customer loyalty systems to lead the design, integration, and optimization of data and business solutions across our loyalty platform ecosystem. This hybrid role demands a unique blend of business acumen, systems thinking, and deep technical expertise in data modeling and architecture, particularly within loyalty or customer engagement environments. This role will serve as a","Hybrid in Chicago, Illinois",09/09/2025,Today,Contract,$60 - $65,Easy Apply,Applied
Software Engineer,Aditi Consulting,https://www.dice.com/job-detail/091fe997-4009-462a-be97-97d31873ede3,"Payrate: $78.00 - $96.30/hr. Summary: The AI and Systems Co-Design team has a mission to explore, develop, and help produce high-performance software and hardware technologies for AI. Our team defines and drives the AI software and hardware roadmap. We are seeking a candidate who will work on a foundational tool for our internal workloads on current and next-generation AI platforms. Specifically, this position focuses on collecting, processing, storing, and analyzing various operators and worklo","Menlo Park, California",09/10/2025,Today,Contract,$78 - $96.3 hr,Easy Apply,Applied
Agile Full Stack Software Engineer,PETADATA,https://www.dice.com/job-detail/b85e8eec-e753-4aeb-ace6-749d25a040da,"Position: Agile Full Stack Software Engineer Location: west lake, Texas Work Type: C2C Experience: 10+ Years Visa Type: H1B PETADATA is seeking a hardworking Agile Full Stack Software Engineer to join a new team that is building full stack applications. As a member of the team you'll create and influence innovative solutions that meet not only functional, but also performance, scalability and reliability requirements. You will be expected to work as a member of a high functioning Scrum team","West Lake Hills, Texas",09/09/2025,Today,"Full-time, Third Party, Contract",,Easy Apply,Applied
Data Analytics & Engineering - Data Scientist,Rose International,https://www.dice.com/job-detail/35960811-a37c-4818-a40b-4ecaba48f15f,"Date Posted: 09/05/2025 Hiring Organization: Rose International Position Number: 488161 Industry: Social Media Job Title: Data Analytics & Engineering - Data Scientist Job Location: Menlo Park, CA, USA, 94025 Work Model: Onsite Shift: Mon - Fri 8am - 5pm Employment Type: Temporary FT/PT: Full-Time Estimated Duration (In months): 7 Min Hourly Rate($): 73.00 Max Hourly Rate($): 76.00 Must Have Skills/Attributes: Data Analytics, Data Visualization, Python, Tableau Experience Desired: Profi","Menlo Park, California",09/09/2025,Today,Full-time,USD 73.00 per hour,Easy Apply,Applied
"Data Science_ Richardson, TX",Sripen,https://www.dice.com/job-detail/cd79d89e-5ca1-4899-b26a-d197672ccada,"Description Over all 10+ Years of experienceProven functional experience in generating quick and sturdy business insights using standard tools and frameworks, potentially across various tech stacks including Open SourceWork closely with Data and Software Engineers to provide robust and sustainable Business Intelligence Visual thinking of outputs, such as Tableau/ Power BI/ Streamlit, etc dashboards. Crispness in communicating the outputs is necessary Strong coding skills in R and Python; and scr","Richardson, Texas",09/09/2025,Today,"Third Party, Contract",Depends on Experience,Easy Apply,Applied
"Senior Java Software Engineer Backend Services ,Oracle DB & Snowflake",PETADATA,https://www.dice.com/job-detail/7433af86-ae4c-423c-98ce-74833f274ade,"Position: Senior Java Software Engineer Backend Services ,Oracle DB & Snowflake Location: west lake , Texas Work Type: C2C Experience: 10+ Years Visa Type: H1B PETADATA is seeking a highly skilled Senior Java Software Engineer with over 10 years of professional experience in designing, developing, and maintaining backend systems. The ideal candidate will have deep expertise in Java-based backend development, working with Oracle databases, and integrating with Snowflake for data processing an","West Lake Hills, Texas",09/09/2025,Today,"Full-time, Third Party, Contract",,Easy Apply,Applied
Senior Embedded Software Engineer,ISCO International LLC,https://www.dice.com/job-detail/b3909e4a-7ca5-464f-bfc1-697ba1db9665,"Position Description ISCO is looking for a Senior Embedded Software Engineer to help architect, develop and implement ISCO's new telecommunications products. This role has a wide scope that may include implementation of DSP algorithms, development of drivers and APIs, design of O&M functions, and even support of automated test development efforts. This role requires a Senior level Software Engineer with a broad range of skills, innovative spirit and desire to work in a fast-paced, entrepreneuri","Hybrid in Schaumburg, Illinois",09/15/2025,Today,Full-time,depends on experience,Easy Apply,Applied
Senior IT Business Analyst,ComTec Information Systems,https://www.dice.com/job-detail/bd85f38a-681d-40e7-b228-a93290862f1f,"Title: Senior IT Business Analyst Location: Remote (Quarterly travel to Jackson, MS or Houston, TX) Duration: Full Time/Long Term ComTec is seeking a highly skilled Senior IT Business Analyst with extensive experience working in a Waterfall SDLC environment and proficient in developing business cases for IT projects. Responsibilities: Develop comprehensive business cases, including cost-benefit analyses, risk assessments, and return-on-investment (ROI) evaluations, to support informed IT proje","Hybrid in Houston, Texas",09/11/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
Business Analyst 3,E Quality Corporation,https://www.dice.com/job-detail/2a6d1bba-bd06-4d07-9e28-6607a7a1d4e6,"E Quality Corporation is seeking a Business Analyst for our client in Austin, T, The consultant must meet the minimum required skills. Minimum Requirements: Candidates that do not meet or exceed the minimum stated requirements (skills/experience) will be displayed to customers but may not be chosen for this opportunity.YearsRequired/PreferredExperience12RequiredProgressive experience in a Business Architect role or similar strategic capacity, with a strong emphasis on enterprise-level initiative","Hybrid in Austin, Texas",09/09/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Lead Data Analyst,Reliable Software Resources,https://www.dice.com/job-detail/2ac37914-540e-467e-a517-9e26f8645ef5,"Lead Data Analyst (Client Facing and Technical) Remote and Travel 6+ months contract Key Skills: Core Skills: Heavy SQL (must-have), Teradata, Alteryx, Tableau.Responsibilities:Lead discussions with IT system owners, business executives, and technology stakeholders.Review and analyze schemas across multiple discrete banking systems to identify and aggregate relevant data.Ensure requirements are aligned, data is properly exported (CSV/JSON, etc.), and outputs are accurate.Oversee and guide data a",Remote,09/09/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Healthcare Data Analyst (46148),"Charter Global, Inc.",https://www.dice.com/job-detail/f51b1536-d5d3-4df2-b65c-520a88f61baf,"Job Title: Healthcare Data Analyst Location: Reston, VA Duration: 12 Months+ Remote Job - candidate can be from EST side - CTC is fine Required Experience: Need a senior Data Analyst with STTM (Source to target mapping) - Excel should be fine Should have 3+ years of experience working in Healthcare industry Abinitio experience is nice to have, any ETL Data Warehousing tool would work. Should have strong SQL And data modeling experience Lot of documentation working in a data warehousing envi","Remote or Reston, Virginia",09/09/2025,Today,Contract,,Easy Apply,Applied
Data Science & ML Ops Engineer,Nexxora Inc.,https://www.dice.com/job-detail/2a5c5dc1-18c9-4a2d-8d90-9103ef87c701,"Job Title: Data Science & ML Ops Engineer Location: SF Bay Area ONLY (Hybrid - San Leandro Preferably) (3 Days Onsite in a Week) Job Description:- We are seeking a hybrid Data Science & ML Ops Engineer to drive the full lifecycle of machine learning solutions from data exploration and model development to scalable deployment and monitoring. This role bridges the gap between data science model development and production-grade ML Ops Engineering. Qualifications Strong proficiency in Python, SQL, a","Hybrid in San Leandro, California",09/09/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
GEN-AI developer With RAG,Nityo Infotech Corporation,https://www.dice.com/job-detail/6aa0678d-66f0-4434-957b-930c38a70a7a,"Role: Data Scientist ( Gen AI ) Location: - Alpharetta, GA/Bridgewater, NJ/Charlotte, NC/Denver, CO/Hartford, CT/Houston, TX/New York, NY/Palm Beach, FL/Phoenix, AZ/Raleigh, NC/Richardson, TX/Sunnyvale, CA/Tampa, FL/Tempe, AZ/Washington, VA (ONSITE) Duration: Fulltime JD- Required Qualifications Bachelor s degree in Computer Science, AI/ML, or related field. 5 8 years of experience in software engineering or data science, with 2 3 years in Gen AI or LLM-based systems. Strong Python programming","Hartford, Connecticut",09/12/2025,Today,Full-time,"$115,000+",Easy Apply,Applied
Data Analyst,Robert Half,https://www.dice.com/job-detail/38bf002a-6cc9-4313-a8af-8d4814deecca,"Description We are looking for an experienced Data Analyst to join our team in Moline, Illinois. In this Contract to permanent role, you will serve as a key partner in translating business needs into actionable technical solutions while driving impactful data storytelling and visualization. As a liaison between business units and the Analytics Team, you will play a vital role in ensuring the delivery of accurate and meaningful data products. Responsibilities: Translate complex business requirem","Moline, Illinois",09/12/2025,Today,Full-time,USD 41.33 - 47.85 per hour,Easy Apply,Applied
Data Engineer,People Force Consulting Inc,https://www.dice.com/job-detail/c429d425-19ce-4c95-95d6-dda73d4b4ee9,"DUE TO THE NATURE OF PROJECT CITIZENS ARE ENCOURAGED TO APPLY Data Engineer Long Term! 6 12 months Remote / EST hours Proficient in AWS, Databricks, and Azure DevOps, with a focus on strong analytical skills in PySpark, Delta Live Tables, Change Data Capture (CDC), and on-premises to AWS data migration. Technical Skills AWS (Amazon Web Services): Core Services: Proficiency with core AWS services like EC2, S3, RDS, Lambda, and VPC.Data Services: Experience with AWS data services Glue and EMR.AWS",Remote,09/11/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Machine Learning Engineer,Prospance Inc.,https://www.dice.com/job-detail/3e3021d1-3806-44c9-a49a-0518e51e5cb3,3-6 years as ML Engineer Needed Chatbot Developement Python Scripting,"Fremont, California",09/11/2025,Today,"Contract, Third Party",$60 - $75,Easy Apply,Applied
Data Engineer Electronic Document Management System (EDMS) || Remote,Isoftech Inc,https://www.dice.com/job-detail/861bc50a-9a3d-4367-a163-2a24a3ea8496,"Job Title: Data Engineer Electronic Document Management System (EDMS) Remote Job OverviewWe are seeking an experienced Data Engineer to support the implementation of a large-scale Electronic Document Management System (EDMS). The role will focus on designing and executing robust data migration strategies, developing scalable data pipelines, and ensuring accurate migration of structured and unstructured content from legacy systems to modern, cloud-based platforms. Key Responsibilities Design, bui",Remote,09/09/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Digital Data Analyst,PTR Global,https://www.dice.com/job-detail/4175bd6c-8272-46d7-bc6f-7718656c5691,"Position: Digital Data Analyst Location: Fort Worth, Texas Duration: Contract Job ID: 170137 Job Overview: This role drives best-in-class analytics across digital platforms, including the aa.com mobile app and airport technologies. The Data Analyst will work with various digital products and teams to understand business needs and provide data-backed insights into customer behavior to improve the user experience on digital and airport technology assets. The position involves collaboration wit","Fort Worth, Texas",09/09/2025,Today,Full-time,USD 55.00 - 60.00 per hour,Easy Apply,Applied
DeltaV Engineer (Pharma/Biotech),"VDart, Inc.",https://www.dice.com/job-detail/4da12eb0-7fcc-4569-9d36-0bbfea1654f0,"Job Title : DeltaV Engineer (Pharma/Biotech) Location: Muskegon, MI (Onsite) Job Type : Contract Job Description : Strong Process Automation project & commissioning experience with the DeltaV platform in a Pharma/Biotech environment. Familiarity with ISA 88, GAMP, cGAMP Clear understanding of Software Development Life Cycle (SDLC), Agile methodologies, C&Q activities. This is an onsite role to help with commissioning efforts of a DeltaV system and mentor other Junior and Intermediate Engine",Michigan,09/12/2025,Today,"Full-time, Part-time, Contract, Third Party",$Negotiable,Easy Apply,Applied
Technical Product Owner with GenAI Exp Must,Shrive Technologies LLC,https://www.dice.com/job-detail/2259d38f-6133-461b-889f-fdf83f1a07e1,"About this role: We are seeking a seasoned and motivated Technical Product Owner to support the development of foundational capabilities for Wells Fargo s Enterprise AI Platform. This role will work closely with the Product Manager to help define and deliver platform features such as APIs, LLM hub components, data connectors, and cloud infrastructure enhancements. The ideal candidate will have a strong understanding of AI/ML technologies and a passion for building scalable, secure, and high-perf","San Francisco, California",09/09/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
"AI Architect - Plano, TX (Remote) - Hire Type: Contract","Technogen, Inc.",https://www.dice.com/job-detail/99cf060a-732b-4182-966e-bb2cdb54ee4e,"TECHNOGEN, Inc. is a Proven Leader in providing full IT Services, Software Development and Solutions for 15 years. TECHNOGEN is a Small & Woman Owned Minority Business with GSA Advantage Certification. We have offices in VA; MD & Offshore development centers in India. We have successfully executed 100+ projects for clients ranging from small business and non-profits to Fortune 50 companies and federal, state and local agencies. Hello, I am Kishore Mandaloju from TechnoGen Inc., we are collabo",Remote or Hybrid in Texas,09/09/2025,Today,"Contract, Third Party","$0,00/-",Easy Apply,Applied
Azure Data Engineer-Remote-(12+ Years)-Strong Profiles need,Keylent,https://www.dice.com/job-detail/ceb82f15-162c-429e-ab34-6cc5b9694627,Azure Data Engineer-Remote-(12+ Years)-Strong Profiles need,Remote,09/10/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Data Analyst/Dashboards/Tableau/Microstrategy; CLT,Genesis10,https://www.dice.com/job-detail/00c4fce2-f3b9-43b2-b667-d1fe4a23c746,"Genesis10 is currently seeking an Application Programmer with our client in the financial industry located in Charlotte, NC. This is a 12 + month contract position. Responsibilities: Develop and deliver processes that will assist the organization accomplish a set of key goals focusing on transparency of where the workforce spend their time Data analysis, run data and process gather and design sessions and develop material including process documentation, training and education material. Capture","Charlotte, North Carolina",09/09/2025,Today,Full-time,USD 46.09 - 54.09 per hour,Easy Apply,Applied
"Principal Engineer - Tech Lead Manager, AI Agents for ML Infra","Protingent, Inc.",https://www.dice.com/job-detail/c49c55dd-dea7-46b9-aba1-643d0ff9a4b0,"Position Title: Principal Engineer - Tech Lead Manager, AI Agents for ML Infra Position Description: Protingent Staffing has an exciting Remote Direct Hire Principal Engineer - Tech Lead Manager, AI Agents for ML Infra opportunity. Job Responsibilities: Define the Vision: Develop and execute a long-term technical roadmap for AI agents within the ML infrastructure. Identify key pain points in the ML lifecycle and translate them into opportunities for agent-based automation.Lead and Mentor: Recr",Remote,09/09/2025,Today,Full-time,"$174,000 - $234,000",Easy Apply,Applied
"W2 - Sr Data Engineer (Architect, ETL, IAM, Data modeling, SailPoint, Google Cloud Platform, Data pipelines) - Remote",Tanson Corp,https://www.dice.com/job-detail/948a54da-f9d7-45b1-9c97-ffed2c381379,"Duties: RECORDING FROM TOWN HALL IS IN EGNYTE. *Preference for contractor to hire (3-6 months)* Requirements: -Available for engagement during business hours of 8:00am to 5:00pm in the U.S Central time zone. -Building batch ETL processes, near real time data pipelines, and data modeling. -Experience with strategic IAM design and architecture. -Azure & Google Cloud Platform experience desired with Google Cloud Platform being highly preferred -Familiarity with FICAM model and HHS Cybersecurity","Remote or Hybrid in Rochester, Minnesota",09/09/2025,Today,Contract,Compensation information provided in the description,Easy Apply,Applied
"R&D Engineer (Mechanical Engineering) in Franklin Park, IL",DBA Web Technologies,https://www.dice.com/job-detail/ec656374-5356-4fe4-a753-7ab469874433,"R&D Engineer (Mechanical Engineering, Plastics Manufacturing, Processing, Polypropylene, High Impact Polystyrene) in Franklin Park, IL POSITION: R&D Engineer (Mechanical Engineering, Plastics Manufacturing, Processing, Polypropylene, High Impact Polystyrene) LOCATION: Franklin Park, IL (Onsite) SALARY: Excellent compensation with benefits + 401K + Relocation DURATION: Full-Time Onsite position TRAVEL: Less than 40% SKILLS: Mechanical Engineer (BS or MS); Plastics Manufacturing, Processing, Pol","Franklin Park, Illinois",09/09/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
Generative AI Consultant,"VDart, Inc.",https://www.dice.com/job-detail/4785e932-5ee9-4518-b28b-fb73f8cb16bf,"Generative AI Consultant Location: Reston, VA Fulltime Analyze client use cases to determine where generative AI (e.g., GPT, LLaMA, DALL E, etc.) can deliver value. Develop AI adoption roadmaps and ROI estimations. Solution Design & Proof of Concept (PoC) Lead workshops to define problem statements, success metrics, and project scope. Build PoCs or pilot implementations using leading platforms (e.g., OpenAI, Anthropic, local open-source models). Architecture & Integration Design scalable,","Reston, Virginia",09/09/2025,Today,Full-time,,Easy Apply,Applied
