title,company,link,description,location,date_added,date_posted,job_type,salary,apply_text,status
Business Analyst,Profile DM Inc,https://www.dice.com/job-detail/622c9db4-1e36-429b-9651-c1ea9ea94851,"Role : Enterprise Business Analyst Location: Remote Exp:10+ Healthcare Domain What s needed: Enrolment & Eligibility, Benefit Administration, Vendor Integrations, Claims Administration, Contribution Accounting, Clinical, Billing & Payment, Member, Provider and Employer facing portal/service. Work with business and solution delivery owners to define and document requirements for the assigned products and services, as well as write user stories, acceptance criteria, feature description decks, pr",Remote,08/20/2025,Today,Full-time,"$40,000 - $60,000",Easy Apply,Applied
Senior Data Scientist,Cynet Systems,https://www.dice.com/job-detail/7a0c6914-0f9e-4d78-b139-c1730b2bb465,"Job Description: Responsible for coding and testing customized analytical models of medium to high degree of complexity. Must be able to implement best practices when writing and testing code. Familiarity with the life cycle of a data science project and extensive experience with python is a must. Requires strong interpersonal and communication skills, operational Elasticsearch knowledge and ability to construct GUI interfaces Gathers, interprets, and manipulates structured and unstructured data","San Antonio, Texas",08/18/2025,Today,Contract,$58 - $58,Easy Apply,Applied
Data Scientist Risk Modeling & Analytics,Devfi,https://www.dice.com/job-detail/1bfa54f8-10ab-47e5-af88-fb54b78bc4f6,"Location: Arlington, VA Hybrid (mix of onsite and remote work) Data Scientist Risk Modeling & Analytics Arlington VA (Hybrid) Contract Duration: 6 -12 Months Key Skills: Python, ML/AI, Graph Analytics, NLP (Transformers), Model Evaluation Skills & Experience Requirements 5+ years applying advanced statistical, machine learning, and graph analytics techniques to solve complex risk or anomaly detection problems. Strong proficiency in Python, including ML frameworks (PyTorch, TensorFlow, scikit-lea","Hybrid in Arlington, Virginia",08/19/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Electrical Engineer (Analog Ultra Low Power Design) - Contract,Oxford Global Resources,https://www.dice.com/job-detail/3056b4c4-fbcb-4f3b-a092-224e948add8b,"Title - Electrical Engineer (Analog Ultra Low Power Design) - Contract Location - Richmond, TX (Greater Houston area) Length of Contract - 2-3 months Start - 9/2 or 9/8 Drug Test & Background Check Required Details - Oxford's client just inherited a design for an implantable medical device. The design is not meeting the requirements, and they are in need of an analog engineer to come onsite, do a design review, update schematics, do the layout, bring it up, and test it. Unfortunately, they","Richmond, Texas",08/20/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Data Engineer,"Paladin Consulting, Inc.",https://www.dice.com/job-detail/796caacc-adfd-4b62-82f4-e492a53085a2,"Job Title: Sr. Database Engineer Work Location: Richardson, TX Duration: 4 month contract with option to extend Education/Experience Required: 8+ years of ETL experience Job Description & Responsibilities : This role will work closely with the Data ModelerThis role will be instrumental in shaping the architecture and engineering practices for our enterprise data ecosystem, supporting both B2B and B2C domains. Skills & Qualifications : Bachelor's in computer science8+ years of experienceETL expe","Hybrid in Richardson, Texas",08/21/2025,Today,Contract,$60 - $65,Easy Apply,Applied
"Senior Linux Systems Engineer, Low Latency - R",Next Step Systems,https://www.dice.com/job-detail/3a090e19-20ef-4800-96f3-05e89a455b81,"Senior Linux Systems Engineer, Low Latency, Chicago, IL We are looking to hire a highly talented Senior Linux Systems Engineer to join the technology team. This Senior Linux Systems Engineer position is 100% Onsite and NOT open for Remote. Senior Linux Systems Engineer Responsibilities: - Work collaboratively with technology and business teams on all aspects of a global trading and research infrastructure. - Research and implement enhancements to infrastructure systems as well as automation and","Chicago, Illinois",08/21/2025,Today,Full-time,"$150,000 - $175,000",Easy Apply,Applied
Data Scientist- AI Ops Engineer,Spar Information Systems,https://www.dice.com/job-detail/551d71e5-5f7e-4181-b337-c109c63d1118,"Hello Everyone, Hope you are doing good My name is Pavan and I work with SPAR Information System., I have a great opportunity for you, please find the job details below, if you are interested in applying please send me your updated resume and best time for you to discuss about this opportunity in details. Role AI Ops Engineer Location: Reston VA / Philadelphia PA Duration: Long term contract Location Mandatory Skills AI/ ML, Python, Langchain/Autogen, AWS, Elastic Search, SQL, No SQL, Jira G","Reston, Virginia",08/19/2025,Today,"Full-time, Part-time, Contract, Third Party",,Easy Apply,Applied
Reltio Technical Architect,Veear,https://www.dice.com/job-detail/369efdaf-46ae-4360-868b-f284147099a4,"Title: Reltio Technical Architect Duration: 5 months+ Location: Frisco, TX Job Description: We are seeking an experienced Hands on Reltio Technical Architect / Lead Engineer (Contractor) to lead the design, configuration, and integration of our enterprise Master Data Management (MDM) platform using Reltio. This role is central to enabling trusted master data across operational and analytical systems. You will work with cross-functional teams to implement a scalable, cloud-native MDM solution tha","Frisco, Texas",08/18/2025,Today,Contract,$50 - $80,Easy Apply,Applied
"Devops Engineer with Knowledge of Agentic AI - Rock Hill, SC (Onsite)",Smart Caliber Technology,https://www.dice.com/job-detail/0a31aa6c-0257-43fb-99f9-fc00cd3c3ccf,"Role Name: Devops Engineer Location: Rock Hill, SC (Onsite) Duration: 12 Months + JOB DESCRIPTION: ""Primary Skills DevOps Engineer (GitHub Actions, Octopus Deploy, IaC using Terraform) Support API gateways / F5 (Kong, DataPower) and traffic routing strategies. Apply blue-green and canary deployment methods. Monitor and optimize systems using Dynatrace, CloudWatch, AlertSite. Secondary Skills Knowledge of Agentic AI for automating DevOps use cases Job Description & Key Responsibilities Design,","Rock Hill, South Carolina",08/19/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Generative AI Engineer,"York Solutions, LLC",https://www.dice.com/job-detail/267ef0bf-6f8c-41cc-8b82-2c0a7b95f949,"York IT Solutions is hiring Generative AI Engineer in contract and remote capacity. This role is open to candidates who don't require any sponsorship. Role: Generative AI Engineer Location : Remote Pay Rate: $65-$75 on W2 (Depends on Experience) Required Skills: LangChain or LangGraph, RAG Code,Neo4J Graph DB Responsibilities: Design and develop GenAI solutions using prompt engineering, Retrieval-Augmented Generation (RAG), and custom pipelines Design and develop interoperable AI agents using",No location provided,08/19/2025,Today,Contract,Market,Easy Apply,Applied
Oracle Technical Architect with SCM and Financial reporting expertise,SSTech LLC,https://www.dice.com/job-detail/aa87df75-42f3-4775-bf05-d385f18ea06f,"Oracle Technical Architect with SCM and Financial reporting expertise Skills: Fusion Data Intelligence(FDI), OTBI, Infolets, BICC, Business Intelligence Publisher (BIP), PL/SQL, Knowledge of reporting in Oracle Fusion Finance and SCM They will play a crucial role in designing, implementing, and optimizing reporting track for the project Key Duties and Responsibilities Design and implement reporting solutions using Oracle Integration Cloud (OIC) and other toolsDevelop and maintain reports and da",Remote,08/20/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Data Analyst (Clearance is needed),nTech Solutions,https://www.dice.com/job-detail/65cc8064-ff7d-4d88-b44f-e5a4972b066b,"Terms of Employment Permanent, Direct HireThis position is onsite in Tampa, FL (33621).Active Top Secret, SCI Eligibility Clearance is required for consideration.Overview & Responsibilities Our client is currently seeking a Data Analyst to join our team of qualified, diverse individuals. This position requires TS clearance and SCI eligibility. The qualified applicant will support mission operations by collecting, organizing, analyzing, and interpreting structured and unstructured data to produce","Tampa, Florida",08/20/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
"Substation Structural Civil Engineer - Full Time - Sacramento , CA - Onsite",Nachway Consulting,https://www.dice.com/job-detail/8443af39-acb6-47c6-8916-b871bc82cf53,"1) Substation Structural Civil Engineer, San Ramon, California, Job Summary: The Substation Structural Civil Engineer will work within a multi-discipline team to develop designs and drawings of foundation and structural components for substation facilities in accordance with customer scope of work, industry standards and best practices, and environmental and soil conditions applicable industry codes and standards ensuring minimal cost while maintaining suitability and constructability of the de","Sacramento, California",08/18/2025,Today,Contract,"$80,000 - $100,000",Easy Apply,Applied
W2 - Software Engineer - UiPath Automation and Agentic AI Development and Support - Remote,Tanson Corp,https://www.dice.com/job-detail/d492f951-fe02-4088-abbf-e1e3d4c45ae7,"Duties: Position Overview: (Major Functions and Non-Essential Functions): Client Clinic is seeking a Software Engineer to design and build back-end services that support our portfolio of data-centric clinical and analytic applications. These applications leverage cloud computing, big data, mobile, data science, data warehousing, machine learning using state of the art software development applications and frameworks. Our Software Engineers ensures that these cloud-based micro-services adhere to",Remote or Hybrid in Minnesota,08/18/2025,Today,Contract,,Easy Apply,Applied
Senior Directory Services PKI Engineer,"Request Technology, LLC",https://www.dice.com/job-detail/9d4ffa64-e853-4a11-9ba8-f68f61b9c478,We are unable to sponsor for this permanent full-time role Position is bonus eligible Prestigious Financial Institution is currently seeking a Senior Directory Services Engineer with strong Windows Engineering and preferably Venafi experience. Candidate will provide operational support for existing systems while designing solutions that enhance our security posture and support future services. Responsibilities: Administer Windows Server and directory services environments Work with enterpris,"Hybrid in Chicago, Illinois",08/20/2025,Today,Full-time,"$120,000 - $150,000",Easy Apply,Applied
Software Engineer,CCS Global Tech,https://www.dice.com/job-detail/78416e80-5645-4917-90f4-89203fffd6f0,"CCS Global Tech is a rapidly growing Information Technology company with a diverse portfolio of technology products and services and a large network of industry partnerships. With over 22 years of being a successful business with a global talent pool and presence, CCS is a certified Microsoft Gold Partner and specializes in delivering expert Microsoft based solutions for technical and business needs. We have been recognized by Inc. 500 Magazine as one of the fastest growing small companies in th","Bethesda, Maryland",08/12/2025,Today,Full-time,,Easy Apply,Applied
Senior Back End Ruby on Rails Engineer / AI / Startup / San Francisco,"Motion Recruitment Partners, LLC",https://www.dice.com/job-detail/35e06e38-f3d1-4102-a626-ed5bd113e291,"Founded in 2022 and backed by leading venture capital investors, we are building next-generation software designed to simplify complex business processes and create exceptional user experiences. By embedding AI throughout our platform, we streamline workflows, boost productivity, and unlock new possibilities for organizations of all sizes. We're looking for an experienced Backend Engineer with strong Ruby on Rails expertise to help build and scale customer-facing applications. You'll take owners","San Francisco, California",08/20/2025,Today,Full-time,175k - 195k,Easy Apply,Applied
Gen AI Consultant,Techim INC,https://www.dice.com/job-detail/21a3e428-1c97-4a2f-a7eb-1aceffe29e93,"Hi, Greetings of the day!! GEN AI consultant Whippanny NJ (onsite)12+ month ""Job Description: 1. Hands on developer in gen AI based projects.2. Experience with cloud computing, machine learning, deep learning algorithms and Model Context Protocol 3. Experience with platforms like AWS/ Azure, or Google Cloud Platform and can help tailor solutions to the unique data and technology challenges and opportunities 4. Communicating technical concepts to both technical and non-technical audiences, colla","Jersey City, New Jersey",08/18/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
"Senior Data Analyst, Must have Investment Management industry - Candidates must be local to Boston MA",Taras Technology LLC,https://www.dice.com/job-detail/3560cbad-a474-4eb3-be2d-c9807f61074c,"Candidates must be local to Boston, MA Key Qualifications / Skills: Extensive hands-on experience analyzing and interpreting investment data with strong knowledge of the Investment Management industry 8+ years of Investment Management experience. Comprehensive data analysis skills with ability to detect anomalies, patterns, and data quality issues. Strong SQL skills Experience with Snowflake is a plus. Excellent communication skills including the ability to communicate effectively in both f","Boston, Massachusetts",08/20/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
"MLOps Engineer - Woodlawn, MD - Onsite - Duration: Long Term Contract","Technogen, Inc.",https://www.dice.com/job-detail/80b1dcc7-daa1-4f22-b7e8-7440e6b78372,"TECHNOGEN, Inc. is a Proven Leader in providing full IT Services, Software Development and Solutions for 15 years. TECHNOGEN is a Small & Woman Owned Minority Business with GSA Advantage Certification. We have offices in VA; MD & Offshore development centers in India. We have successfully executed 100+ projects for clients ranging from small business and non-profits to Fortune 50 companies and federal, state and local agencies. Hello, I am Kishore Mandaloju from TechnoGen Inc., we are collabora","Woodlawn, Maryland",08/20/2025,Today,Contract,,Easy Apply,Applied
"AI Architect (Machine Learning, NLP, GenAI)",Master Compliance Inc,https://www.dice.com/job-detail/c91aecd8-2733-44da-aadb-df4895b48cd5,"Job Description:We are seeking a highly skilled AI Architect with 15+ years in IT and a proven track record in machine learning, NLP, and Generative AI solutions to lead AI strategy and implementation for enterprise applications. Responsibilities: Design AI-driven enterprise architectures. Develop and deploy machine learning and deep learning models. Lead the integration of AI/ML services with business applications. Work with large datasets, cloud-based AI tools, and APIs. Guide teams in AI gove","Dallas, Texas",08/12/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Data Engineer,"AIT Global, Inc.",https://www.dice.com/job-detail/cbf2d69a-fe5c-4bd1-b972-3ca6faa08a1f,"Job Title: Data Engineer Location: Boston, MA Job Description: We are looking for a Senior Data Engineer with added emphasis on data analysis and Salesforce knowledge, which would be a nice-to-have. We are looking for someone who has excellent problem-solving and debugging skills, a keen eye for detail, and a high level of commitment and motivation. The ideal candidate should be capable of working independently and collaboratively, taking the lead. Effective communication with management and st","Boston, Massachusetts",08/19/2025,Today,Third Party,,Easy Apply,Applied
Data Scientist,Apex Systems,https://www.dice.com/job-detail/1bb3db65-ac1a-4a5b-b9d7-5b250d208142,"Job#: 2085144 Job Description: Day-to-Day Responsibilities: Building tools and establishing infrastructure for a excel, SQL database and Power BI data flow.Generating reports using large amounts of historical data and extrapolating points of inefficiency.Establishing automation of current manual processes and creating better rules for current automation.Set up and configuration of REST API end points. What are the top MUST HAVE technologies? SQL knowledge (PostgreSQL preferred)Power Bi DAXVisua","Juno Beach, Florida",08/18/2025,Today,Full-time,,Easy Apply,Applied
Data Scientist - AWS,TekShapers,https://www.dice.com/job-detail/cf2befce-de28-4c13-8bab-2edebad7de55,"Role: Data Scientist Location: Alpharetta, GA Duration: 6+ Months Skills Required: Experience in fraud analytics, risk management, or financial crime analytics in the banking sector with an additional emphasis on transaction monitoring Machine Learning and Business Articulation Expertise: Extensive experience in designing, developing, and deploying machine learning models to detect and mitigate fraud. Candidate should demonstrate a high degree of capability to translate client business statemen","Alpharetta, Georgia",08/19/2025,Today,"Full-time, Part-time, Third Party, Contract",,Easy Apply,Applied
AI Architect,Purple Drive Technologies LLC,https://www.dice.com/job-detail/b0804a46-bf30-480f-be7d-a88106434135,"""AI Architect Experience with Generative AI models (e.g., GPT, BERT, DALL-E) and frameworks (e.g., Hugging Face Transformers, OpenAI GPT-3). Knowledge of fine-tuning GenAI models for specific tasks and industries. Ability to design and implement GenAI solutions for various applications such as text generation, image generation, and conversational AI. Familiarity with techniques for training and deploying GenAI models. Experience in leveraging GenAI for tasks such as automated content creation","Remote or Houston, Texas",08/21/2025,Today,"Contract, Third Party",$80 - $90,Easy Apply,Applied
Technical Business Analyst,cloudingest inc,https://www.dice.com/job-detail/820cafb3-ba88-49b9-a90f-1f34e9849c26,"Role overview Senior Technical Business Analyst for Back Office & Settlement development within Merchant Solutions.Acts as requirements engineer with strong IT, problem-solving, and communication skills.Drives requirements definition and execution across multiple stakeholder groups.Designs repeatable processes for requirements gathering, facilitation, and documentation.Key Responsibilities Requirement Assessment & DefinitionAnalyze business needs and perform gap analysis.Knowledge of Payment Ac","Alpharetta, Georgia",08/20/2025,Today,Contract,Up to $50,Easy Apply,Applied
Sr. ERP Business Analyst,"Sligo Software Solutions Inc.,",https://www.dice.com/job-detail/633b2a8a-d1c1-4ad9-86fe-f81b532fadc6,"Greetings from Sligo Software Solutions, Inc. !! This is Yashwanth from SLIGO. We have an urgent requirement for Sr. ERP Business Analyst position with our client. Title : Sr. ERP Business Analyst Location : Albany, New York Duration : 1 year(s) 1 month(s) 1 day(s) Client : Sligo Software Solutions - NY SENATE Job ID: SLG - 19 - 10810 Respond by: 08/12/25 4:00 PM ERP Business Analyst - Peoplesoft Location: albany, NY - Onsite role Duration: 12 months Great to have State experience Loca","Albany, New York",08/12/2025,Today,"Contract, Third Party",$$65/hr,Easy Apply,Applied
Senior Business Analyst (Hybrid),GSK Solutions Inc.,https://www.dice.com/job-detail/1dacf443-b783-434c-9811-c1c8bd8fe71f,"Job Title: Senior Business Analyst (Hybrid) Location: Lansing, MI Duration: 12 Months+ Pay Rate: $65/hr on C2C / 1099 all inclusive (OR) $60/hr on W2 Interview Process: 1st round interviews will be held via MS Teams; 2nd round interviews will be held in person. Candidates must be available for an in-person interview. Note: Hybrid: Resource will be working a hybrid schedule. NO REMOTE ONLY OPTION. Will need to be onsite from day 1, two days a week (Tuesdays/Wednesdays in office preferred). Candid","Lansing, Michigan",08/20/2025,Today,"Contract, Third Party",Compensation information provided in the description,Easy Apply,Applied
Data Engineer,"cyberThink, Inc.",https://www.dice.com/job-detail/7e265d21-76c6-41b6-a0a5-6ab0ea8dc44a,"Job Summary: The Data Engineer will empower the organization to make the best decisions possible by providing an accurate, timely and useful data platform to help address critical business questions, where the outputs will enable the organization to improve operational and economic outcomes. Responsibilities: Designs and develops data models to predict outcomes and future impact of key business decisions.Defines and implements pipelines to ingest, cleanse and normalize data from multiple differe","Florham Park, New Jersey",08/18/2025,Today,Full-time,"$120,000 - $140,000",Easy Apply,Applied
Data Engineer V,"Russell, Tobin & Associates",https://www.dice.com/job-detail/5da826c1-bb1c-461c-a631-d9faaccefa8c,"Our client, a (Tech industry), is looking to hire a (Data Engineer V) in (Remote). Data Engineer VJob Title - Location - Remote Contract Duration - 6-months contract (Potential to Extend) Pay range- $100/hr.- $115/hr.(DOE) Client - fortune 25 company. Summary: The main function of the Data Engineer is to develop, evaluate, test and maintain architectures and data solutions within our organization. The typical Data Engineer executes plans, policies, and practices that control, protect, deliver, a","New York, New York",08/19/2025,Today,Contract,BASED ON EXPERIENCE,Easy Apply,Applied
GenAI Engineer,"Motion Recruitment Partners, LLC",https://www.dice.com/job-detail/cfae4d9f-bac3-4cea-9b22-7495feb3f6ba,"Outstanding long-term contract opportunity! A well-known Financial Services Company is looking for a GenAI Engineer in Charlotte, NC (Hybrid). Work with the brightest minds at one of the largest financial institutions in the world. This is a long-term contract opportunity that includes a competitive benefit package! Our client has been around for over 150 years and is continuously innovating in today's digital age. If you want to work for a company that is not only a household name, but also tru","Charlotte, North Carolina",08/13/2025,Today,Full-time,81.84/hr - 92.22/hr,Easy Apply,Applied
Sr. Data Engineer,"VDart, Inc.",https://www.dice.com/job-detail/3dacc195-c205-4adc-9e9f-d9c4f0716c28,"Data Engineer New Providence, NJ Contract Job Description: Experienced Data management specialist responsible for developing, overseeing, organizing, storing, and analyzing data and data systems Participate in all aspects of the software development lifecycle for Snowflake solutions, including planning, requirements, development, testing, and quality assurance Work in tandem with our engineering team to identify and implement the most optimal solutions Ensure platform performance, uptime, an","Berkeley Heights, New Jersey",08/20/2025,Today,"Contract, Third Party",$$Negotiable,Easy Apply,Applied
Data Analyst,SoftPath Technologies LLC,https://www.dice.com/job-detail/e2f9b1d6-1191-40d7-9be4-9eae1cb2a1dc,"Data Analyst Location: Boston Massachusetts (Onsite) Duration: 12 months+ contract Candidates who can work independently are more preferred Key Qualifications / Skills: Extensive hands-on experience analyzing and interpreting investment data with strong knowledge of the Investment Management industry 8+ years of Investment Management experience. Comprehensive data analysis skills with ability to detect anomalies, patterns, and data quality issues. Strong SQL skills Experience with Snowflake","Boston, Massachusetts",08/20/2025,Today,Contract,,Easy Apply,Applied
"Salesforce Architect with deep expertise in Agent force, Einstein AI,","EVEREST CONSULTING GROUP, INC",https://www.dice.com/job-detail/08a49786-54b5-4b2e-9631-d07fd1f2d1e8,"We are seeking a visionary and hands-on Salesforce Architect with deep expertise in Agent force, Einstein AI, and Generative AI technologies. This role will lead the design and delivery of intelligent agent solutions, architect GenAI-powered workflows, and provide strategic advisory to enterprise clients. Should be instrumental in shaping the future of AI-driven customer experiences within the Salesforce ecosystem. Hi Team Must have 15+ years of experience , must be local to NJ We are seeking a","Hybrid in Lebanon, New Jersey",08/20/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Full Stack Lead Engineer,Akshaya Inc,https://www.dice.com/job-detail/45d09e7c-ac42-401f-a396-a582b219981f,"Job Description: Tech Stack: LAMP stack migration Node.js, Vue.js, CloudSQL, Google Cloud Platform Key ResponsibilitiesLead migration of legacy LAMP stack applications to modern Google Cloud Platform-based architectureBuild high-traffic, consumer-facing products from the ground upCollaborate with Product, QA, and Ops teams to align engineering effortsDesign and develop new products including prototyping and testingManage full product development life cycleIdentify and resolve technical issues t",Remote,08/19/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Data Analyst With Child Welfare,Anveta Inc,https://www.dice.com/job-detail/bacb5939-7741-4384-89b3-e24912799286,"Data Analyst With Child Welfare Location: Austin, TX Duration: 6+ Months Need Local s Job Description 10 Years experience as a Data Analyst 8 years of experience in Knowledge of data catalog, IDMC, CDI, CDQ, Informatica MDM, Reference data management. 8 years of experience in Data Profiling skills, especially using Informatica IDQ (on-prem as well CDQ: cloud data quality). 8 years of experience in Data Cleansing skills, especially using Informatica IDMC toolkit (that covers both on-prem as well",Remote,08/18/2025,Today,"Third Party, Contract",Depends on Experience,Easy Apply,Applied
Data Scientist,"Parkar Consulting Group, LLC",https://www.dice.com/job-detail/536c545a-6cfc-4dad-8a95-e4a134140c75,"Job Title: Data Scientist Location: Atlanta, GA (Remote) Job Type: Long-Term Contract About the Role: We are seeking a highly motivated and skilled Data Scientist with strong expertise in data science fundamentals, machine learning (ML), and large language models (LLMs). The ideal candidate will have hands-on experience working with Databricks and Azure ecosystems, including PySpark for data processing and LLM tuning within Databricks. This role involves building and optimizing data science solu",Remote,08/20/2025,Today,Contract,$60 - $70,Easy Apply,Applied
GOAPRDJP00000653 - IT Technical Business Analyst - Senior,"AIT Global, Inc.",https://www.dice.com/job-detail/7228da47-fabe-4718-b105-78fa3142895d,"Job Title: IT Technical Business Analyst - Senior Location: Edmonton, AB Project Overview: Reporting to the Sr IMT Business Analyst Lead in Content and Collaboration Services (CCS), the IMT Technical Business Analyst's primary role will be responsible for providing information management & technical support, coordination and engagement of stakeholders, and meeting project and service deliverables within CCS supported environments. You will collaborate closely with business areas and IT teams, t","Edmonton, Alberta",08/20/2025,Today,"Contract, Third Party",,Easy Apply,Applied
AI Specialist III,Dexian DISYS,https://www.dice.com/job-detail/d7338e23-45df-4f17-adef-ec6ff0fefc82,"Job Title: AI Specialist Duration: 12 months contract with possibility of extension Location : Hybrid at Charlotte, NC Required Qualifications: Bachelor's degree in computer science, Information Systems or related discipline; Or 8 years of prior equivalent work-related experience in lieu of a degree. Work experience in addition to degree: 2 - 3 years of real hands-on GAI implementations and 4 - 5 years of software engineering. Key Responsibilities: Design, develop, and sustain innovative AI a","Charlotte, North Carolina",08/20/2025,Today,Contract,,Easy Apply,Applied
Staff Software Engineer - Salesforce,IT Minds LLC,https://www.dice.com/job-detail/5cec69d8-751a-4a83-b1e6-4a3f5bce9b19,"Job Name: Staff Software Engineer Salesforce Job Location: Littleton, CO Job Description: Staff Software Engineer - Salesforce, at our client office you must be a natural problem solver, you think the best answer is the simplest and most elegant. You ll work within an agile delivery team and use your skills to create and customize applications on the Lightning platform. Key Responsibilities: Development of on-platform solutions and integrations to external systemsDevelop and deploy business-log","Littleton, Colorado",08/19/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Business Data Analyst,Cynet Systems,https://www.dice.com/job-detail/9a7e69ad-69b0-4c64-a2cd-7c242a543758,"Job Description: Pay Range: $65hr - $70hr Responsibilities: Business Analysis: Data Analyst profile with Life Insurance experience. Collaborate with stakeholders to gather business requirements and detail them in User Stories. Identify gaps in business processes and process inefficiencies, and track them for solutions. Assist in project scoping, documentation, and stakeholder communication. Data Analysis: Collect, clean, and interpret large datasets from legacy data sources. Build and maintain a","Newark, New Jersey",08/19/2025,Today,Contract,$65 - $70,Easy Apply,Applied
Applied AI Engineer,Cyma Systems Inc,https://www.dice.com/job-detail/25b787fe-9102-470a-ae4e-e0117d429565,"Applied AI Engineer requirement details. Location: Houston, TX hybrid 3 days per week onsite Job Title: Applied AI Engineer Job Summary: We are seeking a talented and driven Applied AI Engineer to join our growing Data & AI team. This role is ideal for an experienced software engineer with a deep understanding of generative AI technologies and a passion for building scalable, production-grade AI solutions. You will be responsible for designing, prototyping, and deploying GenAI-powered applicatio","Houston, Texas",08/18/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Machine Learning/ Generative AI Engineer,AgreeYa Solutions,https://www.dice.com/job-detail/8eccd0da-509d-4869-8476-98b3460a6213,"Title- Machine Learning / Gen AI Engineer Location- Plano, TX- Fully Onsite From Day-1 Locals Only, F2F Interview Type- Contract- C2C Works Duration- 12 months Job Description: Client expect candidate to know python, and DS python packages with pyspark and databricks for all roles. For MLE: HuggingFace, Langchain, scikit-learn are just python packages used to create ChatGPT like system. Snowflake and no-SQL are not that critical.","Plano, Texas",08/15/2025,Today,"Third Party, Contract",Depends on Experience,Easy Apply,Applied
Intelligent Automation Solution Architect,TekShapers,https://www.dice.com/job-detail/d357497c-05fe-4915-aa6b-1864316e74b8,"Role : Intelligent Automation Solution Architect Location : Minneapolis, MN Type : Full-Time Minimum 12 years' experience on Intelligent automation solution domain on leading enterprise platforms (Automation Anywhere and UiPath) Past 4 years been actively playing role of Intelligent Automation Solution Architect helping clients solve business problems in core business areas (SCM, Finance, Legal, etc.) with adoption of Hyperautomation solutions (RPA, OCR, AI-ML, Agentic AI, Gen AI, etc.) Good","Minneapolis, Minnesota",08/21/2025,Today,Full-time,,Easy Apply,Applied
Azure Data Engineer with Investment Banking Experiences - Hybrid Onsite NYC,NJTECH INC.,https://www.dice.com/job-detail/fa897a8c-6ff8-4d12-a428-ee4a32c86fc1,"We are currently looking to hire a [Azure Data Engineer with Investment Banking Experiences] and we believe your skills and expertise are a better match for this role. We have an exciting career opportunity for you with one of our esteemed clients at [NYC] NJTECH is a globally managed IT services, IT consulting and business solutions partner. Our ""High Performance Business"" strategy builds our expertise in technology and consulting. We play a major role in helping our clients to achieve their o","Hybrid in New York, New York",08/18/2025,Today,Contract,$0 - $0,Easy Apply,Applied
Enterprise Data Architect (AWS),Federal Soft Systems Inc.,https://www.dice.com/job-detail/02279be9-c0df-414d-b937-c3e3f5e14cb2,"Enterprise Data Architect (AWS) Remote FTE Key Responsibilities: Conduct thorough analyses of existing data architectures across multiple domains, identifying fragmentation, redundancies, and gaps impacting efficiency, quality, and integration. This includes evaluating the suitability of existing data assets for AI/ML applications and identifying data gaps. Provide architectural guidance, strategic vision, and actionable roadmaps transitioning fragmented states into cohesive enterprise-level da",Remote,08/20/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
DATA ANALYST (AI-driven automation),AgreeYa Solutions,https://www.dice.com/job-detail/017880fc-efc6-478b-b647-6a9c8d4615b6,"Overview: Agreeya Solutions is seeking a proactive and skilled Data Analyst to join our team. Whocan play a key role in transforming raw data into actionable insights and streamlining our data workflows through the intelligent application of cutting-edge AI tools and automation. Responsibilities Clean, process, and analyze large datasets to uncover trends, patterns, and insights.Develop and maintain interactive dashboards and reports using tools like Tableau and Power BI.Collaborate with cross-f","Palo Alto, California",08/20/2025,Today,"Third Party, Contract",Depends on Experience,Easy Apply,Applied
Golang Software Engineer (with C# Migration Exposure)- Locals Preferred,HPTech Inc.,https://www.dice.com/job-detail/c965a479-236d-4065-aa73-c41b033104f3,"Overall 12+ Years exp.Job Summary: We are looking for a proactive and detail-oriented Software Engineer with strong Golang expertise to support our ongoing application development efforts while we progressively transition the codebase to C#. This role is critical in ensuring that new features and maintenance tasks continue seamlessly in the current Go-based system, without introducing regression or loss of functionality during the migration process.Key Responsibilities:Required Skills & Qualific","Hybrid in Dallas, Texas",08/20/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Developer,"Mitchell Martin, Inc.",https://www.dice.com/job-detail/545e83a0-37ca-4359-b003-0430f6cc1717,"Title: DeveloperLocation: Cleveland, OH; Pittsburgh, PA (Hybrid) Employment Type: ContractCompensation Pay Range:$32.36-$47.60/HrsDescription Possess strong skills in data analysis. Experience with data manipulation and visualization. Handle API interactions effectively. Work comfortably in a Linux environment. Participate in Agile Scrum teams. Communicate effectively with team members. Adapt to changing project requirements.Key Responsibilities Develop and maintain software applications. Conduc","Hybrid in Cleveland, Ohio",08/18/2025,Today,"Full-time, Contract",$32.36 - $47.6 hr,Easy Apply,Applied
