title,company,link,description,location,date_added,date_posted,job_type,salary,apply_text,status
Data Engineer ( W2 position Only),Teknosys Inc,https://www.dice.com/job-detail/e8cc2886-e949-4b8c-849c-e10d0292a94a,"Greetings! We are looking for Data Engineer position Please find the Job description as below: Workstyle: Hybrid Location : Smithfield, RI NOTE: Candidate must be on Teknosys W2 only. Experience: 8 + Mandatory key Skillset : Core Java, AWS batch job, Spring Batch, ANSI SQL, Oracle S3, IAM This role will be doing data transformation work using Core Java language which is different from the typical Python/ETL Data Engineer. Must haves: Experience running AWS batch jobs using Java (not python) Jav","Hybrid in Smithfield, Rhode Island",08/11/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
VLM Data Science Expert,ADDSOURCE,https://www.dice.com/job-detail/0be1b62d-7fdc-45d4-a409-6e2aa351b380,"Job Title: VLM Data Science Expert Experience: 10+ Years Location: San Jose, CA or Waukesha, WI (Onsite) What is in it for you? As a Senior Data Scientist with expertise in Vision-Language Models (VLMs) and related technologies, you will lead the development of efficient, cost-effective multimodal AI solutions. The ideal candidate will have experience with advanced VLM frameworks such as VILA, Isaac, and VSS, and a proven track record of implementing production-grade VLMs for training and tes","San Jose, California",08/07/2025,Today,Third Party,,Easy Apply,Applied
SAP ABAP Technical Consultant with exp in SAP S/4HANA and BTP,Sagatianz Inc,https://www.dice.com/job-detail/56fe4e93-7dfa-46ed-b72c-1b6ee5317259,"Job Title: SAP ABAP Technical Consultant with exp in SAP S/4HANA and BTP Location: Houston, Texas (Must be willing to work onsite Hybrid model) No exceptions No Remote Job Type: [Contract to Hire] Experience Level: Senior (10+ years) Job Summary: We are seeking a highly skilled and experienced SAP ABAP Technical Consultant with deep expertise in SAP S/4HANA and SAP Business Technology Platform (BTP) to support a leading client in utilities for power generation and distribution sector. This pos","Hybrid in Houston, Texas",08/05/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
"Palantir Trained Data Scientist !!! Jersey City, NJ (Onsite) W2 consultants preferable",Marici Solutions,https://www.dice.com/job-detail/f3ec2f24-e717-4dd0-bf99-1dc68d32c6cc,"Position: Palantir Trained Datascience for Prod Support Location: Jersey City, NJ Duration: Long Term Exp. 5-10 Years Roles and Responsibilities Prod Support - RCA, Defects Triaging and Redaction Resource needs to have Gen-AI and Data Science experience in order to understand the project pipeline and work on code refactoring and small enhancements Dedicated env for prod support in Palantir (defect triaging, refactoring, etc.) Refactoring responsibility : Production Accuracy (Submission) Best Reg","Jersey City, New Jersey",08/06/2025,Today,Contract,$60 - $70,Easy Apply,Applied
"W2 position: Looking for Data Analyst Specialist in Onsite McLean, VA",Saksoft,https://www.dice.com/job-detail/a1309693-cd81-4f66-93ab-59a6420cf04b,"Data Analyst Specialist Onsite McLean, VA Contract Must Haves: Must have experience analyzing Business Requirement Specifications (BRS) and ETL code, SQL quires, understanding of Unix.Data Analyst Requirements & Context Experience: 5+ years in SQL, ETL code analysis, Unix, and BRD/specs; development experience preferred.Tools: Must understand ETL logic; experience with DataStage and SAS preferred, but other ETL tools (e.g., Informatica, Python) acceptable.Project: Supporting CW data warehouse m","McLean, Virginia",08/11/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Business Analyst,"Beacon Systems, Inc",https://www.dice.com/job-detail/79ec8a56-32f4-46c3-8919-1451040e6b5f,"About Beacon Systems, Inc Beacon Systems, Inc, delivers Program Management, Science, Engineering, and Technology Solutions to Federal, Commercial State, and Local Agencies. We are a subsidiary of Radiant Digital Services. We have a vast portfolio of clients across the country. Our Technology support to many DoD Agencies, NASA, Voice of America, FDA, and State Agencies such as State of FL, RI, MS, ND, VA, and WV extends our delivery of solutions worldwide. Position:Business Analyst Duration: 10","Hybrid in Austin, Texas",08/11/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
SAP ABAP Technical Consultant with exp in PM/SM/PS Modules,3S Business Corporation Inc.,https://www.dice.com/job-detail/29328fd9-e79a-47fa-b12e-d5b8c8084e03,"Title: SAP ABAP Technical Consultant with exp in PM/SM/PS ModulesLocation: Houston, TX (Need Locals)Position: OnsiteC2C/W2 Job Summary:We are seeking an experienced SAP ABAP Technical Consultant to support the Plant Maintenance (PM), Service Management (SM), and Project Systems (PS) modules within our SAP environment. This role will be responsible for technical development, system enhancements, and production support. The ideal candidate will have deep expertise in ABAP development, strong probl","Houston, Texas",08/06/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Python Developer with AI/ML (Toronto (Canada)),Savi Technologies,https://www.dice.com/job-detail/98269f46-636a-49cd-b675-74734632eeb4,"We're Hiring Python Developer with AI/ML Expertise (Toronto, Canada) We're seeking a seasoned Python Developer to join our innovative team. If you're passionate about AI/ML and modern software architecture, this is your chance to work on cutting-edge applications built using the Model Context Protocol (MCP). Location: Toronto, Canada Type: Long-Term Contract Experience: 8+ Years Key Skills & Technologies:Model Context Protocol (MCP) (hands-on experience preferred) Python frameworks: FastAPI,","Toronto, Ontario",08/09/2025,Today,Full-time,$40 - $60,Easy Apply,Applied
Sales Manager AI Solutions and SDLC,"Right Skale, Inc.",https://www.dice.com/job-detail/7db03431-5362-46df-93b0-30050fb95f1d,"Right Skale is a growing technology consulting firm specializing in digital transformation, AI-powered solutions, and full SDLC (Software Development Life Cycle) services. We work with startups and enterprises to deliver scalable, smart, and efficient technology solutions. We're expanding our presence in the US and seeking a driven Sales Manager to lead our growth in the Bay Area. Role Overview: We are looking for a high-performing Sales Manager with a strong understanding of the SDLC and AI la","Pleasanton, California",08/11/2025,Today,Full-time,$70000-80000,Easy Apply,Applied
Lead AWS Data Engineer,SANS,https://www.dice.com/job-detail/b532c42e-9030-4ad5-8d1e-99df27dca224,"Title: Lead AWS Data Engineer Location: Houston, TX (Onsite) Position type: Long-term contract Experience required: 10+ years Job Description1. Highly Proficient in Databricks on AWS, Pyspark, Spark SQL - Hands-on is mandatory with overall experience of 10+ Years 2. Lead the customer engagement from a technical POV 3. Ability to adhere and guide based on medallion architecture principles for ETL 4. Adhere to the Agile execution methodology, be proactive and ensure Onsite-Offshore delivery align","Houston, Texas",08/06/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Senior AVEVA PI Engineer,Hexacorp,https://www.dice.com/job-detail/3d76cd57-d0ad-4124-9aed-f58f7f77c3c5,"We are looking for a highly skilled Senior Data Engineer with hands-on experience in AVEVA PI Historian and Google Cloud Platform (Google Cloud Platform) to join our growing data engineering team. You ll be responsible for building reliable data pipelines, integrating industrial time-series data, and supporting real-time analytics for critical operations. Key Responsibilities: Design, build, and maintain ETL/ELT pipelines for time-series data from AVEVA PI and similar historian systems. Develop","Remote or Hybrid in Atlanta, Georgia",08/11/2025,Today,"Contract, Third Party",$80 - $100,Easy Apply,Applied
Sr. Data Engineer,RIIM,https://www.dice.com/job-detail/a1a20ce0-b5d6-49ae-a58b-8f47b90ff79f,"Title: Sr.Data Engineer (Healthcare Domain) Location : Orlando, FL Duration : 12 months Required Technical Skills: Core & Deep Knowledge Assessment: Python PySpark SQL (including Window functions and CASE) AWS Glue, S3, Lambda Apache Spark Apache Airflow Delta Lake/Data Lakehouse Architecture CI/CD (Terraform, GitHub Actions) ETL/ELT pipeline design and optimization Basic Overall Knowledge Assessment: Kafka Data modeling and normalization Unix/Linux",Remote,08/08/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Data Analyst,Cynet Systems,https://www.dice.com/job-detail/877882b9-6b4a-4035-b464-5cb3b14e4384,"Job Description: The Data Analyst will serve as a project leader supporting the integration and development of information technology initiatives for work zones across the state. This role focuses on advanced systems analysis, the design and maintenance of decision support tools, and collaboration between the Division of Construction and the Office of Information Technology (OIT). The analyst will work to improve data-driven decision-making, enhance real-time situational awareness, and implement",Kentucky,08/06/2025,Today,Contract,$40 - $42,Easy Apply,Applied
Data Engineer III,PTR Global,https://www.dice.com/job-detail/c2ec08f8-e916-4660-98ab-6eb23a6c410a,"Position: Data Engineer Location: Remote Duration: Long Term Contract Job ID: 169274 Experience: 5-7 Years ** W2 Only - No C2C ** Job Overview: We are seeking a highly skilled Data Engineer to join our team and provide data engineering support for the Enterprise Solutions organization. The successful candidate will have extensive experience in data modeling design and implementation, ETL pipeline building, metrics design and creation, and dashboard/visualization building. This role requir","Fremont, California",08/08/2025,Today,Full-time,USD 70.00 - 80.00 per hour,Easy Apply,Applied
Lead Data Engineer,Exl Service,https://www.dice.com/job-detail/2c26b5f2-206d-4465-9148-25e38c461adc,"Hi, We have urgent requirements for our direct client, please go through the below Job Description. If you are interested please send me your updated word format resume to and reach me @ . Role: Lead Data Engineer Location: Houston, TX (3 days onsite, 2 days work from home) Duration: Full Time Job Description: Candidate should Provide technical expertise in needs identification, data modelling, data movement, translating business needs into technical solutions with adherence to established dat","Hybrid in Houston, Texas",08/11/2025,Today,Full-time,"$120,000 - $130,000",Easy Apply,Applied
Entry Level QA Engineer ONLY LOCAL TO HARTFORD CT,Maiden Technologies LLC,https://www.dice.com/job-detail/4983cce9-5462-4317-ac4d-b4c01127a172,"QA Engineers Location: Hartford, CT (Hybrid - 2-3 days onsite from day 1) Contract BIGQUERY CONSOLE - MUST HAVE HEALTHCARE/INSURANCE EXPERIENCE - Nice to Have Copilot (AI Tool) - NICE TO HAVE. Manager will train on this but if a candidate has this experience, they will be on the top of the list Essential Job Functions: Awareness of full software development life cycle practices and the ability to follow source code management, code quality and testing practices. Novice in analytical abili","Hartford, Connecticut",08/11/2025,Today,"Third Party, Contract",,Easy Apply,Applied
Jr Assembly Engineer - DRONES,"ConsultNet, LLC",https://www.dice.com/job-detail/26286fc6-3a8b-4b21-905c-2c6de9c775af,"Level 1 Assembly Engineer Contract-to-Hire Target Pay $30 - $40 per hour depending on experience Salt Lake City, Utah Job Description: Passion for Drones and have entry level from college, this could be for you.. Would be putting your knowledge to practical use by performing in-depth drone assembly and testing of flight controllers, sensors, battery chargers, and other drone aerial functionality. Work closely with engineering groups and provide technical feedback to optimize current and fut","South Salt Lake, Utah",08/05/2025,Today,Full-time,USD 30.00 - 40.00 per hour,Easy Apply,Applied
Senior Data Engineer,VC5 Consulting,https://www.dice.com/job-detail/b58aac19-e755-4b0f-b429-5f5ce451d9bf,"Senior Data Engineer Responsibilities: Design and Implement Data Pipelines: Create robust data pipelines to seamlessly integrate data from various sources into a unified Data Lakehouse.Ensure Data Quality: Develop and implement data quality pipelines to validate and maintain the accuracy of data, ensuring the creation of trusted datasets.Data Integration: Utilize your expertise in various data integration patterns, including ETL, ELT, Pub/Sub, and Change Data Capture, to connect and transform d","Houston, Texas",08/08/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Senior Data Scientist,Cardinal Integrated Technologies Inc,https://www.dice.com/job-detail/8cb02fcc-0968-4749-829d-2afc693caacf,"Hello, We have a job opportunity with one of our clients for a Senior Data Scientist. If interested, please respond with the details below, or appreciate it if you could refer an ex-colleague/team member/friend looking for similar roles. CardinalIT offers a referral bonus of $500 for each referral, as a gesture of gratitude and appreciation for this referral. Updated Resume:Expected W2/C2C:Availability to start: Looking forward to seeing your reply. Role: Senior Data Scientist Duration: 6+ Mont","Los Angeles, California",08/06/2025,Today,"Third Party, Contract",Depends on Experience,Easy Apply,Applied
Software Engineer 4 - Contingent,PTR Global,https://www.dice.com/job-detail/74fa0fc0-5d46-45a0-8a74-61764ae80d69,"THIS JOB DESCRIPTION WAS CREATED BY AI, REVIEW BEFORE POSTING Position: Software Engineer 4 Location: Charlotte, North Carolina Duration: Contract Job ID: 169213 Job Overview: We are seeking a highly skilled and adaptable Software Engineer 4 to join the Counterparty Credit Risk organization. This role focuses on modernizing legacy systems, managing high-volume data pipelines, and contributing to full-stack application development. The candidate will support business-as-usual (BAU) processes","Charlotte, North Carolina",08/05/2025,Today,Full-time,USD 70.00 - 75.00 per hour,Easy Apply,Applied
Data Engineer,ADDSOURCE,https://www.dice.com/job-detail/207df729-8a33-4c6a-a78f-ef982099bf94,"Job Title: Data Engineer Experience: 7 10 Years Location: Remote Mandatory Skills: Databricks, Python, Data manipulation, Data modelling, Healthcare What is in it for you? As a Data Engineer, you will be a part of an Agile team to build healthcare applications and implement new features while adhering to the best coding development standards. Responsibilities: 8+ years of experience in enterprise data engineering, preferably in healthcare or payer systems. Support the Foundational Data An",Remote,08/05/2025,Today,Third Party,,Easy Apply,Applied
Data Engineer,ComTec Information Systems,https://www.dice.com/job-detail/eee629a3-15bc-4ee4-9c67-960fd675bb5f,"Title: DataEngineer Location: Houston TX Mode: Fulltime Position We are seeking a skilled AWS Data Engineer to design, build, and optimize ETLs using AWS Database Migration Service (DMS) with Redshift. Job Skills: Minimum 5 years of experience as Data Engineer.3+ years of AWS Database Migration Service (DMS) experience.Advanced SQL query development proficiency Experience with Delta Lake or Lakehouse architecture. Hands-on experience with AWS services such as S3, Redshift, DMS, Glue, and Lambda","Hybrid in Houston, Texas",08/07/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
Senior Software Engineer – Warehouse Management & Supply Chain Solutions,Vaco by Highspring,https://www.dice.com/job-detail/bc0b010c-2509-4b52-9564-9d924eb81fd5,"Job Title:Senior Software Engineer Warehouse Management & Supply Chain Solutions Job Type: Contract-to-Hire Location:Hybrid Remote (4-days onsite in Irving, TX) Compensation: W2 hourly pay rate while on contract $58.00 $70.00 Salary conversion target: $120,000 - $140,000 + full benefits (based on experience and qualifications) Overview: Join an enterprise applications team focused on advancing warehouse and supply chain operations. Vaco is seeking a technical expert with substantial experie","Plano, Texas",08/08/2025,Today,Contract,$70,Easy Apply,Applied
Data Scientist V,"Russell, Tobin & Associates",https://www.dice.com/job-detail/801aed27-28f0-44fd-92af-12cf72a311d2,"Job Title: Data Scientist V Location: Remote Duration: 24-month contract Pay Range: $90/h - $100/h on W2, DOE Job Summary: We are seeking a highly skilled Data Scientist with 10+ years of industry experience to join our team. The successful candidate will have a strong background in data analysis, statistical modeling, and data visualization, as well as excellent communication skills. Key Responsibilities: Data Analysis: Perform exploratory data analysis (EDA) to identify trends, patterns, and c",No location provided,08/06/2025,Today,Contract,BASED ON EXPERIENCE,Easy Apply,Applied
FlexPLM Software Engineer,Amtex System Inc.,https://www.dice.com/job-detail/5118f417-6102-49fa-8c49-68da128d43bf,"Amtex Systems Inc is an information technology and talent solutions company offering talent and BI consulting to the companies in US for over 25 years. Our solutions are designed to fill resource gaps, by providing the right candidates who deliver value to the organization. Our propensity to nurture and build strong relationships with our clients helps us better understand their business demands and gives us the ability to provide services that are on time and rise above the rest. FlexPLM Sof",Remote,08/11/2025,Today,Third Party,,Easy Apply,Applied
Senior Software Engineer(C++/CLI with .Net),"EITAcies, Inc.",https://www.dice.com/job-detail/21df7f3e-fbf3-4c65-a338-2d5510465ed3,"Job Description: This role is for our desktop application that has been around for 20 yrs. We are seeking a highly skilled Senior Developer with over 15+ yrs experience to join our dynamic team. The project scope involves understanding modules written in C++/CLI and Windows and converting it to platform independent or using an abstraction layer to run on Linux. This role is NOT traditional a web, or full-stack developer. Required Qualifications: Bachelor's degree in Computer Science, Software En",New Jersey,08/05/2025,Today,"Full-time, Part-time, Third Party, Contract",USD 1-1,Easy Apply,Applied
MLOPS Engineer (GPU Efficiency & Optimization),HPTech Inc.,https://www.dice.com/job-detail/c6b8e1bc-6f1e-46ad-9970-a5e142e35c3e,"Job Description: Deep understanding of GPU efficiency & GPU optimization, Operate, monitor, and triage all aspects of our production and non-production environments. Automate deployment and orchestration of services into the cloud environment as well as other routine processes. Work on multiple cloud environment like AWS and Google Cloud Platform.Actively participate in capacity planning, scale testing, and disaster recovery exercises.Interact with and support partner teams, including Engineerin",Remote,08/11/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Data Analyst,Cosmic-I LLC DBA Northern Base,https://www.dice.com/job-detail/426fb4db-d1f7-4636-b5ae-0c695dab6cfb,"Job Title: Data Analyst Sunnyvale, CA (onsite ) Only on w2 Skill/Job Requirements: Minimum 5 years of data analytics experience, with 3+ years of hands-on experience using Tableau required Minimum 3+ years of experience with Microsoft SQL or equivalent required Programming skills and experience, especially for data exploration and presentation to management and other users of data, are required.","Sunnyvale, California",08/11/2025,Today,Contract,$45 - $50,Easy Apply,Applied
AI Engineer,Invixon Technologies,https://www.dice.com/job-detail/0a3e3646-1966-4034-ba8b-46967865e8ae,"Role: AI Engineer Location: Waukesha, WI We are seeking an AI Engineer to design, build, and deploy Agentic AI systems autonomous agents capable of reasoning, planning, and interacting with tools and environments to achieve complex goals. This role involves working with LLMs, orchestration frameworks, and real-world integrations to deliver intelligent automation solutions. Key Responsibilities: Develop Agentic AI architectures using LLMs, planning algorithms, and tool integrations.Deploy autonom","Waukesha, Wisconsin",08/05/2025,Today,"Full-time, Third Party",$50 - $60,Easy Apply,Applied
Azure AI Solution Architect,IT First Source,https://www.dice.com/job-detail/bca7f0dd-d094-4c68-8fe0-7ba47cdcdecd,"Azure AI Solution Architect Atlanta, GA or SF, CA (Day one Onsite) Define design and implement scalable secure AI solutions leveraging Generative AI eg LLMs diffusion models Agentic AI systems eg multi agent frameworks and mature MLOps LLMOps practices Architect and implement end to end AI workflows including data ingestion pipelines designing model orchestration layers implementing prompt engineering strategies deploying solutions and ensuring seamless integration with enterprise systems Develo","Atlanta, Georgia",08/07/2025,Today,Contract,$60 - $70,Easy Apply,Applied
Lead Data Engineer,RightTalents,https://www.dice.com/job-detail/a6c22799-ec35-485a-8a9d-759df1850a26,"Job Title: Lead Data Engineer Client: State of NY Location: Albany, NY Duration: 24 Months Work Hours: 40hours/week MANDATORY SKILLS: 84 months experience leading and executing end-to-end data migration projects (e.g. planning, design, execution, validation) using different integration patterns and technologies, ensuring compliance with industry standards, best practices, and organizational guidelines.84 months experience in designing and implementing data models for OLTP systems to support vari","Albany, New York",08/11/2025,Today,Contract,$60 - $66,Easy Apply,Applied
Data Architect,Compunnel Inc.,https://www.dice.com/job-detail/983cdc18-4f21-482b-be14-cacd1f8f0394,"Job Summary: The Data Architect will be responsible for building and maintaining secure, scalable infrastructure to support machine learning model development and deployment. This role involves translating prototype models into production-ready systems, establishing CI/CD pipelines, and ensuring compliance with internal standards. The architect will collaborate with data scientists and lead cross-functional efforts to integrate models into platform environments. Key Responsibilities: Build and","Columbus, Ohio",08/08/2025,Today,Contract,DOE,Easy Apply,Applied
"Data Scientist AI/ML - Memphis, TN","TechniPros, LLC",https://www.dice.com/job-detail/bfe06f3e-89cc-4b9e-bf53-afb3b98b4357,"Job Title: Data Scientist AI/ML Location: Memphis, TN Domain: Retail Long Term Contract Looking for W2 Candidates. No C2C We're searching for a skilled Data Scientist with expertise in Azure and Machine Learning (ML) to design, develop, and deploy data-driven solutions. You'll collaborate with data engineers, developers, and product managers to build and optimize predictive models and analytics solutions. Responsibilities: Design, develop, and deploy machine learning models and data pipelin","Memphis, Tennessee",08/11/2025,Today,Contract,$DOE,Easy Apply,Applied
Software Engineer,Horizontal Talent,https://www.dice.com/job-detail/1e0ca555-61fe-4987-bbc3-bc3999387991,"We are seeking a talented Software Engineer to join our dynamic team. This role offers the opportunity to work remotely and contribute to exciting projects in a hybrid cloud environment. ResponsibilitiesDesign and implement software solutions in a hybrid cloud setup.Collaborate with cross-functional teams to define project requirements and deliverables.Utilize various technologies including VM Ware, Azure, and database systems like Postgres and Oracle.Conduct thorough testing and debugging of ap","San Francisco, California",08/11/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Android AI ML Engineer - Infrastructure,Digital Minds Technologies Inc.,https://www.dice.com/job-detail/cbe1865e-632e-4e99-a49b-b707af7497cd,"Job Title: Android AI ML Engineer - Infrastructure Location: Mountain View, CA Note: U.S. Citizens, s, and those authorized to work in the U.S. for any employer will be considered, we unable to sponsor at this time Duties: Position Summary: We are looking for an experienced Android AI/ML Engineer - Infrastructure to develop advanced on-device machine learning systems that enable secure, adaptive, and scalable intelligence across mobile devices. The role emphasizes building intelligent, adaptive,","Mountain View, California",08/05/2025,Today,Contract,$80 - $90,Easy Apply,Applied
Software Engineer,"Ace Technologies, Inc.",https://www.dice.com/job-detail/1a59bbc8-af1d-4d03-a31f-400df4db3e21,"Sr. Software engineer, 100% remote role, Confidential search. I am okay with mid-level engineer also, dont need someone very senior. Content Quality and Infrastructure Signal Delivery Team Has Data and ML componentsStrong Java requiredSome scripting experience in PythonLarge code bases experienceDistributed systemsDatabase Schemas - Migration workWill refactor legacy code and will need to be comfortable testing their own code since they do not leverage a QA teamStrong Sql experience - billions o",Remote,08/06/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Data Architect,Infinite Computer Solutions (ICS),https://www.dice.com/job-detail/2d077d9a-4dd9-4028-b5ad-c6818fd00654,"Job Title: Data Architect Location: Berkeley Heights, NJ Position Summary: We are seeking an experienced and hands-on Data Architect to lead the design, implementation, and optimization of modern, scalable data architecture solutions. The ideal candidate will have a strong foundation in distributed databases, data integration, cloud-based platforms, and modern data tools. This role will collaborate closely with engineering, DevOps, and analytics teams to support enterprise-wide data initiatives.","Berkeley Heights, New Jersey",08/11/2025,Today,Full-time,"Up to $120,000",Easy Apply,Applied
"Site Reliability Engineer SRE ML platformAt Austin, TX OR Sunnyvale, CA",MARVEL INFOTECH Inc,https://www.dice.com/job-detail/f8ef7eb1-b790-498f-bebb-728a51f265a5,"Title: Site Reliability Engineer SRE ML platform Location: Austin, TX OR Sunnyvale, CA Type: FTE/ FTC Responsibilities Continuous Deployment using GitHub Actions, Flux, Kustomize Design and implement cloud solutions, build MLOps on cloud AWS Data science model containerization, deployment using docker, VLLM, Kubernetes Communicate with a team of data scientists, data engineers and architects, document the processes Develop and deploy scalable tools and services for our clients to handle machin","Sunnyvale, California",08/08/2025,Today,"Full-time, Third Party, Contract",,Easy Apply,Applied
Sr Lead Data Engineer/ Architect - Remote,Mudrasys,https://www.dice.com/job-detail/033f34a3-96d6-4cf2-ae18-812ddb53baca,Position: Sr Lead Data Engineer/ Architect Location: Remote Duration: 6-12months Need on W2 Job Description: Core skills - Azure Digital Data platform Supply Chain and distribution company databricks Azure datalake ADF Unity Catalog Responsibilities This is a Migration and Transformation project Client is moving to Databricks from Teradata we need somebody who is hands on migration Also it is a complete modernization along with migration- Strong with Data modeling Strong with functional mode,Remote,08/06/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Senior Data Scientist,Msquare Technologies,https://www.dice.com/job-detail/a207b191-096a-4ce0-8e9a-5fb441d352c8,"Required Qualifications: Master s or Ph.D. in Computer Science, Machine Learning, Computational Linguistics, or a related field. 7+ years of experience in applied AI with a focus on LLMs, transformers, agent frameworks, or NLP in healthcare. Hands-on experience with Agent-to-Agent protocols, LangGraph, AutoGen, CrewAI, or similar multi-agent orchestration tools. Practical knowledge and implementation experience of Model Context Protocols (MCP) for long-lived conversational memory and modular age","Woodland Hills, North Carolina",08/06/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Data Scientist,INNOVIT USA INC,https://www.dice.com/job-detail/bf36cc1d-0c87-43cc-a483-4b72f8d4d16f,"W2 Candidates Only Location: USA Visa: Open to any visa type with valid work authorization in the USA Level: Mid to Lead positions Description: Working on an advanced, complex technical project requiring state-of-the-art technical or industry knowledge. Applying Artificial Intelligence and/or Machine Learning to solve business needs. Providing expertise, leadership, and guidance as it relates to Artificial Intelligence and/or Machine Learning. Identifying trends, patterns, and problems by a","Atlanta, Georgia",08/11/2025,Today,"Full-time, Part-time, Contract, Third Party",,Easy Apply,Applied
Data Platform Architect - REMOTE (CST AND EST Candidates Only),Epis Data Inc,https://www.dice.com/job-detail/acc85a7e-8aad-4ad8-84d1-ec87ec60a593,"Title: Data Platform ArchitectREMOTEExperience: 15+ years Role About:The Platform architect leads and implements best-in-class data management strategies and practices in standing up and managing the enterprise data platform (Data Lakehouse). They will be responsible for designing and building new capabilities to integrate into the platform, from researching new technologies/services to building POCs, training, and mentoring others. Additionally, they will collaborate with the data product teams",Remote,08/07/2025,Today,Full-time,$60 - $70,Easy Apply,Applied
Generative AI Product Owner,Georgia IT,https://www.dice.com/job-detail/5de7c508-097f-4e67-845b-544db48f889d,"Generative AI Product Owner Insurance Client ( Property & casualty insurance ) Atlanta GA and Charlotte -NC can be secondary How you will create impact -Minimum 5+ years experience as a product owner in the P&C Insurance industry -As a Product Owner, you are responsible for developing the product vision and working with the team to bring that vision to life. -You will be responsible for managing the product backlog and ensuring that the development team has a clear understanding of the product","Hybrid in Atlanta, Georgia",08/07/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Business Analyst,MOONITSolutions Inc.,https://www.dice.com/job-detail/8a4a0f14-cc28-46a8-900b-45c39b93ed96,"Hi I Have a position with our Client for below requirement, Please let me know if interested with your Updated resume. Job Role : Business AnalystWork Location: Austin, Texas (Hybrid)Experience : 10+ YrsDuration : Long - Term (W2) Client : New York State (through our working partner) Job Description :In the field or related technology field as senior level Business AnalystWorking knowledge of Agile project management methology/practicesUnderstanding and documentation of use casesProcess documen","Hybrid in Austin, Texas",08/11/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Sr Business Analyst,Balin Technologies LLC,https://www.dice.com/job-detail/92c8da21-9305-43f2-a337-2f6d79a206b9,"Position: Business Systems Analyst Location: Richmond, VA 23219 required with technical background to support SW development IT Projects (Waterfall/Agile) ON SITE REQUIRED: 2 days in the week. Pls note: Both Web CAM (Virtual ) and IN PERSON IVs required DAY TO DAY RESPONSIBILITIES 1.Perform all tasks related to business analysis, conduct analysis, determine problems, identify business needs, elicit requirements, and manage stakeholders to meet business and project objectives. During execution,","Hybrid in Richmond, Virginia",08/05/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Angular / .Net Software Engineer,Recruit Professional Services,https://www.dice.com/job-detail/9dc7d900-ae1a-45c3-b0fe-cc6d5d02e146,"Angular / .Net Software Engineer Responsibilities: MUST HAVE Full development cycle, end-to-end, from design, implementation, and testing to documentation, delivery and maintenance. Frontend (Angular): Develop responsive, modular components using Angular (v8+), with RxJS and form validations. Implement dynamic dashboards, patient-facing interfaces, and secure workflows. Backend (.NET Core): Build RESTful APIs and microservices with .NET Core for critical healthcare data flows. Integrate bus","East Hanover, New Jersey",08/07/2025,Today,Full-time,,Easy Apply,Applied
IT Business Analyst,Genesis10,https://www.dice.com/job-detail/b0d7a989-cb5e-4145-a1e6-04ca5e87499e,"Genesis10 is currently seeking an IT Business Analyst with our client in the financial industry located in Charlotte, NC. This is a 12+ month contract position. Responsibilities: Provide horizontal program support within the Chief Operating Officer (COO) team of the Employee Experience Technology (EET) organization within Global Technology Provide support for our Risk function Research non-performing risk metrics, create actionable plans to bring metrics into performance, resolve issues, source","Charlotte, North Carolina",08/11/2025,Today,Full-time,USD 43.56 - 51.56 per hour,Easy Apply,Applied
Data Analyst,New Era Technology,https://www.dice.com/job-detail/5b4551e2-f3f9-487d-8205-47d85ab683dc,"Degree in Business Analytics, Engineering, or a related field and 5+ years of work experience in an analyst role.Database querying language(SQL) and programming language (Python) for data processing, data analysis and analyticsAdvanced Excel / Google Sheet experiencePerform quantitative and statistical analysis using advanced methodologies, including linear and logistic regression and forecasting modelsStrong communication skills and ability to build relationships and influence stakeholders acro","New York, New York",08/05/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Business Analyst / Data Analyst (Capital Market),K-Tek Resourcing LLC,https://www.dice.com/job-detail/4b3c60f1-63e8-43ac-a438-14fd722a3b73,"Hello, My name is Sanket Parate, and I work as a Technical Recruiter for K-Tek Resourcing. We are searching for Professionals below business requirements for one of our clients. Please read through the requirements and connect with us in case it suits your profile. Job Title: Business Analyst/ Data Analyst (BA/DA) Location: New Jersey, NJ (Hybrid)Type: FulltimeNote: Must be able to start in two weeks. Job Description- Subject matter expertise in financial industry - wholesale loans/lending bu","Jersey City, New Jersey",08/11/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
