title,company,link,description,location,date_added,date_posted,job_type,salary,apply_text,status
Data Engineer,Compunnel Inc.,https://www.dice.com/job-detail/cfdf2b46-e703-4e77-8e21-7a4d5dd8c973,"Description: What you'll do: Build and maintain optimal data platform and pipeline architecture. Assemble large, complex data sets that meet functional / non-functional business requirements. Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability. Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using S","Sunnyvale, California",08/12/2025,Today,Contract,DOE,Easy Apply,Applied
Data Architect Databricks,OnwardPath Technology Solutions LLC,https://www.dice.com/job-detail/5fdeee24-f676-4ed0-8028-7a22adcfe40e,"Job Title: Data Architect Databricks Location: Santa Clara, CA (Fully Onsite) (Local Candidates Only) Duration: 6+ Months Note: Strong Experience in Databricks, AWS and Snowflake is required. Please look for Candidates who has worked on Long Term Projects. About the Role We re seeking a visionary Data Architect with deep expertise in Databricks to lead the design, implementation, and optimization of our enterprise data architecture. You ll be instrumental in shaping scalable data solutions tha","Santa Clara, California",08/18/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Machine Learning Engineer,Mindsource Inc,https://www.dice.com/job-detail/4e4df917-5106-4f41-82c5-f0946673de4c,"Title: Machine Learning Engineer Location: South San Francisco, CA Position Type: Contract Rate Range: $37.44 - $83.44MindSource is looking for a Machine Learning Engineer to join our client's team in South San Francisco, CA. They will be developing and deploying advanced computational methods for molecular design. This is a 12-month hybrid contract. About the Role Build pipelines for probabilistic molecular property prediction and Bayesian acquisition to power active learning-driven dru","South San Francisco, California",08/15/2025,Today,Contract,BASED ON EXPERIENCE,Easy Apply,Applied
Data Scientist specializing in Agentic AI,"Promantus, Inc",https://www.dice.com/job-detail/376d4a32-0c8b-43c0-aaa5-f86f987ad81f,"As a Data Scientist specializing in Agentic AI and language graphs, you will design, develop, and optimize autonomous AI agents capable of complex reasoning and decision-making. You will leverage advanced language graph models to represent, analyze, and generate structured knowledge that enhances agent capabilities. This role requires a blend of strong data science skills, natural language understanding, graph theory, and AI research experience. Key Responsibilities: Develop and implement Agenti","Plano, Texas",08/12/2025,Today,"Third Party, Contract","$100,000 - $140,000",Easy Apply,Applied
Senior Embedded Software Engineer,ISCO International LLC,https://www.dice.com/job-detail/69e5ba8c-cd52-46ea-9630-e8bad933f9c8,"Position Description ISCO is looking for a Senior Embedded Software Engineer to help architect, develop and implement ISCO's new telecommunications products. This role has a wide scope that may include implementation of DSP algorithms, development of drivers and APIs, design of O&M functions, and even support of automated test development efforts. This role requires a Senior level Software Engineer with a broad range of skills, innovative spirit and desire to work in a fast-paced, entrepreneuri","Hybrid in Schaumburg, Illinois",08/12/2025,Today,Full-time,depends on experience,Easy Apply,Applied
IT Business Analyst with Springboot,Teamware Solutions,https://www.dice.com/job-detail/8b162225-d227-4b13-bc66-ad3aa543e37e,"Need excellent comms, and BFSI Background. IT Business Analyst Newark, De/ Charlotte, NC/ Plano, TX/Pennington, NJ Please thoroughly check out the internal notes. They are looking for a specific type of Business Analyst who has exposure to Springboot. They will also consider those who have worked on projects with Openshift or Webmethods as these all apply to the project they are working on. *Not looking for developers*This is a critical role focused on a major platform migration project. The go","Charlotte, North Carolina",08/12/2025,Today,Contract,$48.56 - $48.56,Easy Apply,Applied
Salesforce Software Engineer,Imagine Staffing Technology,https://www.dice.com/job-detail/a253da39-26c4-4b5b-9b5e-c8d7363049da,"Job Title: Software Engineer I (Salesforce) Location: Buffalo Pay Range: $38.05 - $63.43 Work Model: Hybrid No C2C, C2H or Visa Sponsorship Available Nature & Scope: Positional Overview Are you a talented Salesforce software engineer looking for a dynamic and innovative work environment where your skills and creativity can truly shine? Join our client s forward-thinking team, where they are committed to pushing the boundaries of technology and delivering cutting-edge solutions. You'll have the o","Hybrid in Buffalo, New York",08/13/2025,Today,Contract,$39 - $63,Easy Apply,Applied
QA Engineer ? AI Applications,Apolis,https://www.dice.com/job-detail/633b51dc-12a9-4ff3-9fbe-cd4cda292b5f,"Job Title: QA Engineer - AI Applications Location: Charlotte, NC (Local candidates only; hybrid as needed) Duration: Contract through EOY (possible extension through March; potential to convert to full-time)Position Overview We are seeking a skilled QA Engineer with experience testing AI-based applications to join our team The ideal candidate will have strong skills in automation testing, prompt engineering, and SQL query creation, with the ability to ensure quality and performance in adv","Hybrid in Charlotte, North Carolina",08/14/2025,Today,"Full-time, Contract",BASED ON EXPERIENCE,Easy Apply,Applied
Senior Software Engineer-W2,Cyma Systems Inc,https://www.dice.com/job-detail/e19cbda3-93a6-4cf9-9760-380a8134fecf,"Job role : Senior Software Engineer Location: Woodbridge, NJ (hybrid 3-4 days per week onsite) Duration: 6 months; likely extensions Notes: Candidates MUST be currently local to the Woodbridge, NJ area. NO relocation candidates will be accepted. A minimum of 5 years of Software Engineering-related experience Experience with designing, developing, testing, and implementing applications using the following technologies Java/J2EEv8 + environment, including Angular v11+, TypeScript /JavaScript, CSS","Woodbridge Township, New Jersey",08/15/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
AI/ML Architect,"Advent Global Solutions, Inc.",https://www.dice.com/job-detail/9de28ebb-b51b-426c-b5b2-23fdbb818aac,"AI/ ML Architect Location: Northbrook, IL ( 100% onsite. No exceptions. Exceptional candidates can work 2 days a week from home) Duration: 6 Months Tax Term: W2 Rate: DOE Interviews: Immediate. This is a Hybrid role (3 days onsite) Northbrook, IL Must-Have Skills: Microsoft Azure ML Architecting Experience 40% weightageMicrosoft Azure AI Architecting Experience 40% weightageMicrosoft Azure DevOps Architecting Experience 20% weightage As an AI Architect on the Data Science team, you will play a","Northbrook, Illinois",08/12/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Industrial Engineer / Manufacturing Engineer,Get Your Project Ready Private Limited,https://www.dice.com/job-detail/1bfe6492-48bb-43a7-a25a-9d2c3f90d622,"Position: Industrial / Manufacturing Engineer Location: Anna, OH (Onsite) Job Type: Contract Required Skills & Experience: Software must have: SolidWorks 2020, AutoCAD, MS OFFICE.5-7 years of experience.Has a good understanding of Powertrain Fixture design.Experience in: Powertrain Jig design based on the specification document.2D detailing as per customer Standards.Part list creation.Pneumatic/Hydraulic drawings for the equipment functions.3D modelling using CatiaV5 and 3DExperience.Kinematics","Anna, Ohio",08/12/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Business Analyst,AmmaluIT,https://www.dice.com/job-detail/7b862d0a-90d5-40bc-84ce-d3ad4c6ef0cc,"Business Analyst EHR Systems New York City, NY 12+ Months Longterm Contract About the Role We are seeking a skilled and proactive Business Analyst with EHR experience to support the analysis, design, and implementation of healthcare technology solutions. In this role, you will work closely with clinical and technical stakeholders to gather and document requirements, translate business needs into functional specifications, and support the delivery of EHR enhancements, integrations, or new impleme","New York, New York",08/18/2025,Today,"Third Party, Contract",Depends on Experience,Easy Apply,Applied
Machine Learning Hardware Engineer,iFLOW,https://www.dice.com/job-detail/af9c8f4f-e81d-4424-80ea-7acd4770ca45,"We are seeking a Staff LLM RAG Engineer (Contract) to lead the development and optimization of enterprise-grade retrieval-augmented generation systems. You will architect scalable AI solutions, integrate large language models with advanced retrieval pipelines, and ensure production readiness. This role combines deep technical expertise with the ability to guide teams and deliver results on aggressive timelines. Most Important Skills/Responsibilities: Lead RAG Architecture Design Define and imp","Normal, Illinois",08/13/2025,Today,Contract,,Easy Apply,Applied
Software Engineer,"SVMT, Inc",https://www.dice.com/job-detail/e9e2b369-8bc4-48c2-a453-245e6b812f71,"Software Engineer Location: Remote (U.S. Based Only) | Type: Full-Time Benefits: Medical, Dental, Vision, 401(k) Our client is a rapidly growing SaaS and FinTech company dedicated to delivering innovative products to the service industry. We are seeking a talented and creative Software Engineer who can tackle technical challenges with creative solutions that benefit both our customers and our business. The Role As a Software Engineer, you will be a vital part of our team, responsible for develo",Remote,08/14/2025,Today,Full-time,"$90,000 - $120,000",Easy Apply,Applied
"AI/ML Architect : Location Day One Onsite (Reston, VA)",Sage IT Inc,https://www.dice.com/job-detail/018ff401-b392-4dbb-a572-9539235f1182,"AI/ML Architect Location Day One Onsite (Reston, VA) Job Description As an Applied AI/ML Architect, you will be responsible for leading architectural decisions for the Cloud, and Data Enterprise Portfolios. You must have a deep understanding of technical architecture and have implemented AI/ML solutions in a cloud environment. Knowledge of industry best practices around enterprise AI/ML adoption, security, architectures, and patterns. Experience with micro-services architectures and cloud migrat",Virginia,08/12/2025,Today,"Full-time, Part-time, Contract, Third Party",,Easy Apply,Applied
Business Intelligence (BI) Engineer,Robert Half,https://www.dice.com/job-detail/9a8074a7-d8bf-4b55-9f7b-a839da8991c6,"Description We are looking for a skilled Business Intelligence (BI) Engineer to join our team in Miami, Florida. In this role, you will leverage your expertise in BI technologies to design, develop, and implement data-driven solutions that enhance business decision-making. You will collaborate closely with stakeholders to deliver insightful dashboards, reports, and analyses that meet organizational needs. Responsibilities: Develop and maintain BI solutions using tools such as Power BI, Microsof","Miami, Florida",08/15/2025,Today,Full-time,"USD 80,000.00 - 85,000.00 per year",Easy Apply,Applied
Java Architect,Photon,https://www.dice.com/job-detail/39aad2b4-647e-4282-882f-a8278a84cc93,"Designation: Technical Architect -Backend Java SpringbootLocation: Plano, TX- Onsite 5 daysJob Type: Contract/ Fulltime Need only locals in Texas for an inperson interview. The second round will be an in-person interview at the Photon office in Plano, TX. Job Description We are seeking an experienced 15 plus years Technical Architect with a proven track record of designing and delivering microservices architectures for large-scale, mission-critical applications. In this leadership role, you will","Plano, Texas",08/13/2025,Yesterday,"Third Party, Contract",Depends on Experience,Easy Apply,Applied
Mid Level Cloud Data Engineer (Production Support),Tekfortune Inc.,https://www.dice.com/job-detail/ba653435-d05f-4450-857f-06382142a898,"Role: Mid Level Cloud Data Engineer (Production Support) Location: 5 days onsite at McLean VA Duration: 6+ Months Contract Required Skills: Production support, Big data Job Description: In this project raw data about Loans and Public Finances is collected from various sources and stored on Amazon S3 in Raw format. Multiple ETL process are used to ingest data from S3 location to target Snowflake. PySpark, Talend, IICS, Python and Shell Scripts are used to perform ETL operations on data in the dat","McLean, Virginia",08/18/2025,Today,Contract,$40 - $50,Easy Apply,Applied
Data Analyst,Genesis10,https://www.dice.com/job-detail/0d764c09-0929-48e1-86d6-324a68a2064a,"Genesis10 is seeking a Data Analyst. This is a 11+ month, contract position with an insurance client in Milwaukee, WI. Responsibilities: Provide quantitative and qualitative analysis, identify patterns, insights, and trends, and deliver BI to decision-makers to drive outcomes and answer key business questions. Leverage data to drive actionable insights and identify areas of improvement in current operations to allow marketing to make iterative decisions and optimizations throughout campaign flig","Milwaukee, Wisconsin",08/12/2025,Today,Full-time,,Easy Apply,Applied
Data governance Analyst,Kollasoft Inc.,https://www.dice.com/job-detail/0fe017c6-bb5b-4322-a13d-64bdb12b4e14,"Qualifications: Bachelor s degree in Information Systems, Data Science, Business Analytics, or a related field. 3+ years of experience in data governance, metadata management, or data cataloging. Strong understanding of data modeling, data lineage, and business glossary concepts. Excellent verbal and written communication skills, with the ability to translate technical concepts into business-friendly language. Experience working with stakeholders across business and technical domains. Fami",Remote,08/18/2025,Today,Contract,$70 - $80,Easy Apply,Applied
Senior Embedded Software Engineer,ISCO International LLC,https://www.dice.com/job-detail/56e346a0-56f6-4031-bcc6-e5f446f893c5,"Position Description ISCO is looking for a Senior Embedded Software Engineer to help architect, develop and implement ISCO's new telecommunications products. This role has a wide scope that may include implementation of DSP algorithms, development of drivers and APIs, design of O&M functions, and even support of automated test development efforts. This role requires a Senior level Software Engineer with a broad range of skills, innovative spirit and desire to work in a fast-paced, entrepreneuri","Hybrid in Schaumburg, Illinois",08/17/2025,Today,Full-time,depends on experience,Easy Apply,Applied
Data Engineer -Hybrid,"RapidIT, Inc",https://www.dice.com/job-detail/84e0c83a-7cdd-4a77-a45d-27b964b81275,"Job Title: Data Engineer Location: Ashburn, VA Duration: Multiyear Contract Description: Lead Systems Analyst, Reporting and Automation Required Qualifications Power BI: 8 years Databricks: 5 Years Python Scripting: 5 Years Azure DevOps: 3 Years SharePoint: 3 Years Strong interpersonal skills and the ability to work effectively with diverse teams Experience in managing multiple priorities independently and/or team environment to achieve goals Preferred Qualifications Experience with Azure Data","Hybrid in Ashburn, Virginia",08/15/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Business Analyst,"Mitchell Martin, Inc.",https://www.dice.com/job-detail/885af4fb-abe4-4df5-94b8-2a71ac2a6cd5,"Title: Business AnalystLocation: Pittsburgh, PA; Cleveland; Dallas, TX (Onsite) Employment Type: ContractCompensation Pay Range:$32.36-$47.60/HrsDescription Lead the development of comprehensive data architecture across the enterprise. Support teams with data content requirements and data modeling needs. Design and implement data processing workflows for various data storage solutions. Analyze data usage and align it with project goals. Contribute to data governance and enforce data standards. C","Hybrid in Pittsburgh, Pennsylvania",08/18/2025,Today,"Full-time, Contract",$32.36 - $47.6 hr,Easy Apply,Applied
Business Analyst,"Beacon Systems, Inc",https://www.dice.com/job-detail/a17a580d-08c2-4fd0-8c76-260f3a7677ad,"About Beacon Systems, Inc Beacon Systems, Inc, delivers Program Management, Science, Engineering, and Technology Solutions to Federal, Commercial State, and Local Agencies. We are a subsidiary of Radiant Digital Services. We have a vast portfolio of clients across the country. Our Technology support to many DoD Agencies, NASA, Voice of America, FDA, and State Agencies such as State of FL, RI, MS, ND, VA, and WV extends our delivery of solutions worldwide. Position:Business Analyst Duration: 6-","Richmond, Virginia",08/18/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
"Senior Data Engineer - Boston, MA",Sumeru,https://www.dice.com/job-detail/a7767da0-91c8-42e0-a4d8-ded121a823d2,"Job Description: We are looking for a Senior Data Engineer with added emphasis on data analysis and Salesforce knowledge, which would be a nice-to-have. We are looking for someone who has excellent problem-solving and debugging skills, a keen eye for detail, and a high level of commitment and motivation. The ideal candidate should be capable of working independently and collaboratively, taking the lead. Effective communication with management and stakeholders about issues, incidents, and updates","Boston, Massachusetts",08/12/2025,Today,"Third Party, Contract",,Easy Apply,Applied
Senior Software Engineer,Rose International,https://www.dice.com/job-detail/8da267bc-574e-4eac-8a79-72728e22b9e6,"Date Posted: 08/11/2025 Hiring Organization: Rose International Position Number: 486803 Industry: Financial Services Job Title: Senior Software Engineer Job Location: O Fallon, MO, USA, 63368 Work Model: Hybrid Work Model Details: 3 days onsite per week required Shift: Standard work hours. Employment Type: Temporary FT/PT: Full-Time Estimated Duration (In months): 26 Min Hourly Rate($): 73.00 Max Hourly Rate($): 80.00 Must Have Skills/Attributes: J2EE, Java, Microservices, PCF, PL/SQL,","Hybrid in O'Fallon, Missouri",08/12/2025,Today,Full-time,USD 73.00 per hour,Easy Apply,Applied
IT Business Analyst,Genesis10,https://www.dice.com/job-detail/0a285264-fe7e-419f-af37-773796a928bc,"Genesis10 is currently seeking an IT Business Analyst with our client in the financial industry located in Pennington, NJ. This is a 12+ month contract position. Responsibilities: Provide technical & business systems and software support for modification, implementation, or conversion of business systems Translate business needs into technical requirements and ensure all systems support and conform to business needs and specifications Act as liaison between business units and software/hardware d","Pennington, New Jersey",08/12/2025,Today,Full-time,USD 42.09 - 50.09 per hour,Easy Apply,Applied
Data Analyst,"York Solutions, LLC",https://www.dice.com/job-detail/a76ca472-0139-4f7f-9707-0f9ae641e62a,"At this time, we are unable to consider candidates requiring visa sponsorship or third-party recruitment agencies for this role. We thank you for your understanding. Data Analyst Onsite in downtown Minneapolis 1 year contract, potential to extend Position Overview: Seeking a results-driven Data Analyst Contractor. You will work closely with software engineers, product managers and data engineering teams to deliver actionable insights, build scalable data pipelines, and support data-driven deci","Minneapolis, Minnesota",08/18/2025,Today,Contract,$30-45/hr W2 + benefits,Easy Apply,Applied
MLOps Lead Engineer,"International Millennium Consultants, Inc. (IMC)",https://www.dice.com/job-detail/13133d79-4f1a-4b94-87d4-9053e9754a5a,"MLOps Lead Engineer Duration: 3 month + Location: Dallas, TX May require travel to plants (Hitachi to cover the cost) C2P Pre-Qualifying Questions: Are you local to Dallas?Are you able to go to Dallas office 3days/wk?Are you able to travel to a manufacturing plant?Do you have MLOps Engineering experience?Can you build MLOps pipeline?Have you worked on Edge deployment?Skills MLOpsCI/CD pipelines AWSPythonTensorFlowTerraformRequirements We are seeking an MLOps Engineer to bridge the gap between da","Hybrid in Dallas, Texas",08/12/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Java Architect,Karwell Technologies Inc,https://www.dice.com/job-detail/9f34ac38-5a79-45d1-abdf-7ed2fb7d3389,"Client: TFS Job Title: Java Architect Location: Plano TX (Need Locals only) Note: F2F is mandatory for the final round Responsibilities: We are seeking an experienced 15 plus years Principal Architect / Senior Technical Lead with a proven track record of designing and delivering microservices architectures for large-scale, mission-critical applications. In this leadership role, you will define architectural standards, mentor development teams, and work closely with business stakeholders to ali","Plano, Texas",08/15/2025,3d ago,Contract,$60 - $70,Easy Apply,Applied
Data Scientist | Remote,Stellent IT LLC,https://www.dice.com/job-detail/1e6af31e-4102-4135-9bc6-369864f1a85b,"We have urgent role of Sr. Data Scientist | Remote. Please revert if you are interested to apply. Job Title: Sr. Data Scientist Location: Remote Duration: 6-month contract+ it could go 18 months Description The Senior Data Scientist will focus on search and be dedicated to the creation of next-generation AI and Machine Learning techniques and strategies for Client in their global expansion. This candidate will assist with deploying ethical, powerful generative AI solutions with a flexible, mu",No location provided,08/12/2025,Today,Contract,,Easy Apply,Applied
Sr Business Analyst,Dia Software Solutions,https://www.dice.com/job-detail/2276371d-a687-4004-857d-b9b5fd3779b8,"Hi, Greetings from DIA SOFTWARE SOLUTIONS LLC! We reaching out about an exciting Direct client opportunity with one of our clients. Please review the requirements and let me know if you are interested in this position? Direct client Req:: Need Sr Business Analyst VA, Hybrid PLEASE SEND THE RESUMES TO SKUMAR AT DIASOFTWARESOLUTIONS DOT COM ! Job Description: Pls make sure this is the case bf you submit or you will lose a spot. Scope of Work: Using strong communications skills, interviews with b","Hybrid in Richmond, Virginia",08/18/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
Java Software Engineer,LGL Technologies,https://www.dice.com/job-detail/100aa219-e2a5-4b1d-9f70-fcef0eb14210,"Job Title: Java Software EngineerLocation: Jersey City, NJ Local Candidates Only Duration: 18+ Months Contract Qualifications: 7+ years of Java development experience. Strong experience with Spring Boot and microservices. Proficiency with Kafka, AWS, and authentication solutions. Excellent problem-solving and debugging skills. Trading platform experience nice to haveStrong communication and collaboration skills. Must be local to Jersey City, NJ (no relocation).","Hybrid in Jersey City, New Jersey",08/14/2025,Today,Contract,$60 - $70,Easy Apply,Applied
MLOPS,Talent Groups,https://www.dice.com/job-detail/c3e8e127-fe2c-47ef-a1b9-03fa3bfb03d1,"Position: MLOPS (GPU Efficiency & Optimization) Location: Austin, TX/Sunnyvale, CA Job Description: Deep understanding of GPU efficiency & GPU optimization, Operate, monitor, and triage all aspects of our production and non-production environments. Automate deployment and orchestration of services into the cloud environment as well as other routine processes. Work on multiple cloud environment like AWS and Google Cloud Platform. Actively participate in capacity planning, scale testing, and disa","Austin, Texas",08/12/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Sr. Data Governance Lead,SES,https://www.dice.com/job-detail/df697c8a-eb95-404f-9a2d-9e43692537a2,"Systems Engineering Services is seeking a Data Governance Lead based out of the DMV area. Top 5 Technical Skills: Strong project and program management experience (leadership and hands-on) with a proven track record of successfully leading and delivering complex initiatives.Data Ownership, Quality Standards and Policies - Platform Leadership - Data Governance Strategy and Operating ModelExperience with Master Data Management, Data Lineage, and Glossary Development.Exceptional communication, pres","Remote or Centreville, Virginia",08/14/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
Video Analytics - Data Scientist | Remote,Stellent IT LLC,https://www.dice.com/job-detail/81a55dbb-ad63-46f4-8915-99ed2478a5d5,"We have urgent role of Video Analytics - Data Scientist | Remote. Please revert if you are interested to apply. Role - Video Analytics - Data Scientist Location: Remote Contract length - 1 year Responsibilities Assist with video camera initial set up, configuration, management, instrumentation, monitoring, and security configurations. Evaluate third-party computer vision tools and libraries to drive innovation and automation. Implement algorithms for object tracking, unusual pattern recogniti","Memphis, Tennessee",08/13/2025,Today,"Contract, Third Party",,Easy Apply,Applied
"Data Engineer - Irving, TX(Need 10+ years candidate)",Photon,https://www.dice.com/job-detail/37b5adf8-7306-4b30-9963-4374ffb9cce3,"Big Data - Spark, Hive, Java, CDP, 6 Years + with 3 Years of Dev experience on Big Data Analyze data requirements and identify disparate data sources required for consolidation and distribution. Document functional specifications and coordinate delivery of the same with technology team. Review logical and conceptual data models in alignment with business requirements. Work with the stakeholders to understand and gather requirements and produce business specifications Validate solution implem","Irving, Texas",08/14/2025,Today,Full-time,"$100,000 - $120,000",Easy Apply,Applied
Sr. Data Engineer ? Azure,INSPYR Solutions,https://www.dice.com/job-detail/d2d4505a-18f5-4fa1-a521-aba06bf157f6,"Role: Sr. Data Engineer - Azure Location: Hybrid in Scottsdale AZ Duration: Full Time, Direct Hire Compensation: $134-196k Work Requirements: , Holders or Authorized to Work in USIf interested, please contact Margot Parsons at or call JOB SUMMARY We are seeking a highly skilled and motivated Senior Data Engineer to lead the design, development, and optimization of enterprise-grade data pipelines and analytics platforms. This is an exciting opportunity to shape the future of data infrastructure","Scottsdale, Arizona",08/16/2025,Today,Full-time,BASED ON EXPERIENCE,Easy Apply,Applied
Network / System Engineer,Genesis10,https://www.dice.com/job-detail/02beae79-8097-4d3a-b661-3a48b81eb04a,"Genesis10 is currently seeking a Network / System Engineer with our client in the financial industry located in Charlotte, NC and Plano, TX. This is a 12+ month contract position. Responsibilities: Manage, expand, upgrade, automate, and improve performance and sustainability for our huge Splunk environment as a hands-on engineer/architect Drive implementation using Lean Agile methodology Responsible for Splunk system architecture, data analytics, performance management, automation and some admin","Charlotte, North Carolina",08/18/2025,Today,Full-time,USD 50.55 - 58.55 per hour,Easy Apply,Applied
Business & Data Analyst,Mindlance,https://www.dice.com/job-detail/d2e1cbc0-82c4-41c8-977e-f716564ca42b,"Hello, Position Details: Role: Business & Data Analyst (Financial Reporting Modernization Location: Boston, MA Duration: Till June 2026 (possible extension) LOCALS ONLY The ideal candidate will have a strong background in both business analysis and data analytics, with a specific focus on financial reporting, data integration, and transformation initiatives. This role will work cross-functionally with Finance, IT, Data Governance, and other stakeholders to drive process improvements, enable data","Hybrid in Boston, Massachusetts",08/12/2025,Today,"Third Party, Contract",$52 - $56,Easy Apply,Applied
Senior AI/ML Engineer,Primesoft Consulting Services Inc,https://www.dice.com/job-detail/e335d070-a244-40c7-b590-8c0b38d13a4a,"NO C2C ONLY ON W2 We have an immediate requirement for Senior AI/ML Engineer@PA Job Description: Total 10+ in IT with 4 to 5 + years of experience in machine learning, with a focus on NLP and Generative AI. Strong experience building and deploying intent detection, text classification, sequence tagging, and entity recognition models. Proficient in LangChain, LangGraph, vector databases (e.g., FAISS, Pinecone), and orchestration of LLM workflows. Deep knowledge of AWS Bedrock, Amazon SageMaker, L","Malvern, Pennsylvania",08/13/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
Business Analyst Sr,GSK Solutions Inc.,https://www.dice.com/job-detail/0a300920-8049-4bbb-98fc-784644e503ea,":Job Type Senior Technical Business Analyst (Hybrid) Location: Hartford, CT Duration: 3 Months Pay Rate: $60/hr on C2C / 1099 all inclusive (OR) $55/hr on W2 Note: Local candidates required Job Description Technical business analyst to work with Department of Social Services staff on a short-term project for a system enhancement initiative. The incumbent would be responsible for the analysis of business needs to help identify business problems and propose solutions. Within the SDLC, will work as","Hartford, Connecticut",08/12/2025,Today,"Third Party, Contract",Compensation information provided in the description,Easy Apply,Applied
OneTrust Technical Consultant,Aroha Technologies,https://www.dice.com/job-detail/18b59e53-0236-4963-957c-dd9c53b5b0c9,"Job Title: OneTrust Technical Lead Location: Remote Experience: 10+ years Summary: We are looking for an experienced OneTrust Consultant with expertise in Privacy Automation, Data Governance, and Regulatory Compliance. The role involves leading and managing OneTrust implementation projects in enterprise environments. You will work with OneTrust modules such as Data Governance, Privacy Automation, Consent Management, and Assessment Automation, ensuring alignment with regulations including GDPR",California,08/18/2025,Today,"Third Party, Contract",,Easy Apply,Applied
AI Solutions Architect- Healthcare (100% Remote),AKAASA Technologies,https://www.dice.com/job-detail/3c122368-004c-4848-84dd-2ecbbd634fb4,"Healthcare Experience is KEY!! Agentic AI experience in Salesforce E KEY SKILLS: Cloud, Google Cloud Platform (MANDATORY), Integration with Kafka, Agentic AI, Salesforce, Agent Force Required Skills: Architectural/technical experience with Gen AI (RAG/chain frameworks, Vector DB searches and embeddings, Agentic AI, etc.)Architectural/technical expertise with cloud especially Google Cloud Platform, Azure, AWS (native, cloud agnostic, container, etc offerings) and cloud/SAAS systems integration.Ex",Remote,08/12/2025,Today,"Contract, Third Party",Depends on Experience,Easy Apply,Applied
"Argo Software Engineer - Onsite - Buffalo NY, Albany NY, Cleveland OH, Columbus OH - Direct Client - W2 Only",Outcome Logix LLC,https://www.dice.com/job-detail/bcb8beb6-42f7-48e3-99b3-e3cf443c8acd,"Responsibilities:Owns the development, implementation, assessment, and support of one or more components of an environment, application, or platform.Collaborate with the engineering team to plan, estimate, design, develop, test, and maintain web and desktop-based business applications (Argo Teller 21 application, and interfaces with various peripherals ECR, Check scanners, printers etc)Independently develops clean, maintainable, testable code for work assigned; performs peer code reviews.Partici","Cleveland, Ohio",08/18/2025,Today,Contract,,Easy Apply,Applied
Senior Data Engineer,Orion Business Innovations Careers,https://www.dice.com/job-detail/0e839f28-1b4b-462d-a221-d0e3df53b6fb,"Degree in Computer Science, Software Engineering or similar5+ years of relevant work experienceExperience in the following areas of expertise: database administration, data engineering, ETL data load and ingestion, data classification and normalization, SQL and schema optimization.Experience in building fault-tolerant, high performant, scalable, data pipelines, in a large and complex environment, e.g. in financial services.Strong expertise in Snowflake, including its various features.Experience","Toronto, Ontario",08/13/2025,Today,Contract,Depends on Experience,Easy Apply,Applied
IT Business Analyst,Templeton & Partners,https://www.dice.com/job-detail/b6200a7a-c482-4886-a68d-60aac335c9f6,Required Industry Knowledge: Understanding of all major global futures exchanges Must Have Skills: Worked as a IT Business Analyst in a trading environment(preferable Front Office and/or Middle Office) Understanding of Exchange Traded Derivatives Knowledge of Commodity Trading - Oil and Gas Trade Life Cycle Knowledge of full exchange-traded derivatives trade lifecycle Minimum of 8 years experience in Commodity Trading & Price Risk Management or Capital Markets / Investment Banks to bring credib,"Hybrid in Houston, Texas",08/12/2025,Today,Contract,Up to $70,Easy Apply,Applied
Application Developer / Data Engineer,Vidorra Consulting Group,https://www.dice.com/job-detail/94ec85d7-24c4-4563-af5c-8a03f01d4d0b,"Position : Application Developer (Data Engineer) Location: NJ / NY onsite USA Visa: /as per client requirement. (AWS, Azure, or Google Cloud Platform), and/or on-prem (MS SQL, SSIS, Oracle) and (RedShift, Snowflake, Databricks, Informatica, SSAS etc.) Requirements Bachelor's degree in Computer Science, Data Engineering, or a related field (or equivalent experience). 10+ years of professional delivering high performing data solutions, data warehouses, data marts etc. Expertise working with platf","Jersey City, New Jersey",08/12/2025,Today,"Full-time, Contract",,Easy Apply,Applied
Data Engineer,Apexon,https://www.dice.com/job-detail/aae57b40-a405-4d8b-952f-b3d408338830,"Role: Data Engineer Location: Remote Hiring Mode : 12-month Contract Responsibilities & Purpose We are seeking a highly skilled Senior Data Engineer to lead the design, deployment, and scaling of data infrastructure across cloud and on-premise environments. This role is pivotal in enabling data-driven decision-making and delivering meaningful insights through robust data platforms. Support a data product track. Work with data analyst. NOTES: Work on day-to-day operations - on rotation basis, 6pm",Remote,08/18/2025,Today,Full-time,Depends on Experience,Easy Apply,Applied
